"settlementDate","symbolCode","issueName","marketClassCode","currentShortPositionQuantity","previousShortPositionQuantity","averageDailyVolumeQuantity","daysToCoverQuantity","stockSplitFlag","revisionFlag"
"2022-09-15","NOW","SERVICENOW, INC.","NYSE","3596753","3527130","1320383","2.72",,
"2022-09-15","NSC","Norfolk Southern Corp.","NYSE","2553699","2202286","1457435","1.75",,
"2022-09-15","NVDA","NVIDIA Corporation Common Stoc","NNM","30722890","29418906","63874981","1.00",,
"2022-09-15","O","Realty Income Corporation","NYSE","21428331","19583075","4550113","4.71",,
"2022-09-15","ORCL","Oracle Corp","NYSE","16698691","13514025","12589689","1.33",,
"2022-09-15","ORLY","O'Reilly Automotive, Inc. Comm","NNM","940875","878751","429219","2.19",,
"2022-09-15","PANW","Palo Alto Networks, Inc. Commo","NNM","18431058","7469353","4129165","4.46","S",
"2022-09-15","PCAR","PACCAR Inc. Common Stock","NNM","4005113","4153054","1720028","2.33",,
"2022-09-15","PEP","PepsiCo, Inc. Common Stock","NNM","11722917","9835120","5257335","2.23",,
"2022-09-15","PFE","Pfizer Inc.","NYSE","63887362","62199380","16624047","3.84",,
"2022-09-15","PG","Procter & Gamble Company","NYSE","13990558","13729546","6679401","2.09",,
"2022-09-15","PGR","Progressive Corporation","NYSE","4399898","4682191","2392465","1.84",,
"2022-09-15","PH","Parker-Hannifin Corporation","NYSE","1041383","1040080","578517","1.80",,
"2022-09-15","PLD","PROLOGIS, INC.","NYSE","20134827","18183316","3190491","6.31",,
"2022-09-15","PLTR","Palantir Technologies Inc. Cla","NYSE","126172395","130969855","32140698","3.93",,
"2022-09-15","PM","Philip Morris International In","NYSE","7710537","6339896","3671714","2.10",,
"2022-09-15","PNC","PNC Financial Services Group","NYSE","5376791","5316373","1830539","2.94",,
"2022-09-15","PSX","PHILLIPS 66","NYSE","10458209","10588263","3119809","3.35",,
"2022-09-15","PWR","Quanta Services, Inc.","NYSE","5298316","5461929","1031013","5.14",,
"2022-09-15","QCOM","QUALCOMM Incorporated Common S","NNM","14125343","15460961","7008979","2.02",,
"2022-09-15","RCL","Royal Caribbean Group","NYSE","22448986","20928569","6524028","3.44",,
"2022-09-15","REGN","Regeneron Pharmaceuticals, Inc","NNM","2368234","2906443","1188286","1.99",,
"2022-09-15","ROST","Ross Stores, Inc. Common Stock","NNM","7788301","7154863","2199636","3.54",,
"2022-09-15","RSG","Republic Services Inc.","NYSE","2036135","1657021","1114755","1.83",,
"2022-09-15","RTX","Raytheon Technologies Corporat","NYSE","8860950","7601702","5419708","1.63",,
"2022-09-15","SBUX","Starbucks Corporation Common S","NNM","16382403","15644729","11388371","1.44",,
"2022-09-15","SCCO","Southern Copper Corporation","NYSE","6312502","6569902","1382882","4.56",,
"2022-09-15","SCHW","The Charles Schwab Corporation","NYSE","16172968","15602147","5402701","2.99",,
"2022-09-15","SHW","The Sherwin-Williams Company","NYSE","2286660","1887159","1303275","1.75",,
"2022-09-15","SNOW","Snowflake Inc.","NYSE","12258399","13094107","6670589","1.84",,
"2022-09-15","SNPS","Synopsys, Inc. Common Stock","NNM","2411004","2028622","1139197","2.12",,
"2022-09-15","SO","The Southern Company","NYSE","11843930","12025163","3553816","3.33",,
"2022-09-15","SPCX","The SPAC and New Issue ETF","NNM","170660","160161","5566","30.66",,
"2022-09-15","SPG","Simon Property Group, Inc.","NYSE","6326967","6244007","1905109","3.32",,
"2022-09-15","SPGI","S&P Global Inc.","NYSE","8468923","9768007","1535270","5.52",,
"2022-09-15","SYK","Stryker Corporation","NYSE","6492030","5211797","1697267","3.82",,
"2022-09-15","T","AT&T Inc.","NYSE","81155124","77431033","45017081","1.80",,
"2022-09-15","TDG","TransDigm Group Incorporated","NYSE","1148278","1046947","215079","5.34",,
"2022-09-15","TFC","Truist Financial Corporation","NYSE","12214855","11520575","5334201","2.29",,
"2022-09-15","TGT","Target Corporation","NYSE","9261999","7876289","3665675","2.53",,
"2022-09-15","TJX","TJX Companies, Inc. (The)","NYSE","12037838","12406063","4507843","2.67",,
"2022-09-15","TMO","Thermo Fisher Scientific, Inc.","NYSE","3141024","2638034","1166636","2.69",,
"2022-09-15","TMUS","T-Mobile US, Inc. Common Stock","NNM","14612640","15031472","4750701","3.08",,
"2022-09-15","TRV","The Travelers Companies, Inc.","NYSE","4677864","4136159","1327258","3.52",,
"2022-09-15","TSLA","Tesla, Inc. Common Stock","NNM","63690357","60772765","57225472","1.11",,
"2022-09-15","TXN","Texas Instruments Incorporated","NNM","16546355","16142436","5501374","3.01",,
"2022-09-15","UBER","Uber Technologies, Inc.","NYSE","53742981","54756750","26599392","2.02",,
"2022-09-15","UNH","UNITEDHEALTH GROUP INCORPORATE","NYSE","5066051","4152140","2497023","2.03",,
"2022-09-15","UNP","Union Pacific Corp.","NYSE","5796296","5030193","2892593","2.00",,
"2022-09-15","UPS","United Parcel Service, Inc. Cl","NYSE","11701090","12407617","2700118","4.33",,
"2022-09-15","URI","United Rentals, Inc.","NYSE","3051825","3017436","651236","4.69",,
"2022-09-15","USB","U.S. Bancorp","NYSE","11184418","10736758","7130618","1.57",,
"2022-09-15","V","VISA Inc.","NYSE","45344195","33033745","4778934","9.49",,
"2022-09-15","VLO","Valero Energy Corporation","NYSE","10701029","10078922","3612179","2.96",,
"2022-09-15","VRT","Vertiv Holdings Co Class A Com","NYSE","10189803","9478131","3215408","3.17",,
"2022-09-15","VRTX","Vertex Pharmaceuticals Incorpo","NNM","2888701","2828494","1246997","2.32",,
"2022-09-15","VZ","Verizon Communications","NYSE","33969418","28985563","22701489","1.50",,
"2022-09-15","WBD","Warner Bros. Discovery, Inc. S","NNM","69033508","56391756","21330121","3.24",,
"2022-09-15","WDC","Western Digital Corporation Co","NNM","8238940","6946924","4874746","1.69",,
"2022-09-15","WELL","Welltower Inc.","NYSE","14899929","14530155","2339907","6.37",,
"2022-09-15","WFC","Wells Fargo & Co.","NYSE","34046119","33593632","15325473","2.22",,
"2022-09-15","WM","Waste Management, Inc.","NYSE","4064200","3438745","1765329","2.30",,
"2022-09-15","WMB","Williams Companies Inc.","NYSE","24418693","20656887","7661063","3.19",,
"2022-09-15","WMT","Walmart Inc.","NYSE","15335591","14809842","6104404","2.51",,
"2022-09-15","XOM","Exxon Mobil Corporation","NYSE","38969900","40032123","18412265","2.12",,
"2022-08-31","AAPL","Apple Inc. Common Stock","NNM","113066596","115400891","67830391","1.67",,
"2022-08-31","ABBV","ABBVIE INC.","NYSE","11384956","13012004","4118903","2.76",,
"2022-08-31","ABNB","Airbnb, Inc. Class A Common St","NNM","16537998","17867480","4614231","3.58",,
"2022-08-31","ABT","Abbott Laboratories","NYSE","12941187","14080258","4526328","2.86",,
"2022-08-31","ADBE","Adobe Inc. Common Stock","NNM","4973784","5609009","2221363","2.24",,
"2022-08-31","ADI","Analog Devices, Inc. Common St","NNM","8636588","8775907","3654533","2.36",,
"2022-08-31","ADP","Automatic Data Processing, Inc","NNM","4600832","4301132","1325249","3.47",,
"2022-08-31","AEP","American Electric Power Compan","NNM","7970071","7136707","1986800","4.01",,
"2022-08-31","AFL","Aflac Inc.","NYSE","8777219","9088435","2052227","4.28",,
"2022-08-31","AJG","Arthur J. Gallagher & Co.","NYSE","2868567","2269877","836096","3.43",,
"2022-08-31","ALL","The Allstate Corporation","NYSE","4702220","5033795","1467763","3.20",,
"2022-08-31","AMAT","Applied Materials, Inc. Common","NNM","10466892","10801619","7507391","1.39",,
"2022-08-31","AMD","Advanced Micro Devices, Inc. C","NNM","30934716","35627850","63364007","1.00",,
"2022-08-31","AMGN","Amgen Inc. Common Stock","NNM","16516589","16578892","2571216","6.42",,
"2022-08-31","AMT","American Tower Corporation","NYSE","3344349","4078132","1347680","2.48",,
"2022-08-31","AMZN","Amazon.com, Inc. Common Stock","NNM","71375116","78386488","46601218","1.53",,
"2022-08-31","ANET","Arista Networks","NYSE","4411474","4371033","1513387","2.91",,
"2022-08-31","AON","Aon plc Class A","NYSE","2074139","1980073","690183","3.01",,
"2022-08-31","APD","Air Products & Chemicals, Inc.","NYSE","2438845","2355519","842519","2.89",,
"2022-08-31","APH","Amphenol Corporation","NYSE","4937734","5541885","1319045","3.74",,
"2022-08-31","APO","Apollo Global Management, Inc.","NYSE","10851738","13063723","2044236","5.31",,
"2022-08-31","APP","Applovin Corporation Class A C","NNM","14346824","12747340","2544102","5.64",,
"2022-08-31","AVGO","Broadcom Inc. Common Stock","NNM","5672555","5472504","1856466","3.06",,
"2022-08-31","AXP","American Express Company","NYSE","9168079","7874075","2186419","4.19",,
"2022-08-31","BA","Boeing Company","NYSE","8878702","10462365","4990761","1.78",,
"2022-08-31","BAC","Bank of America Corporation","NYSE","69617654","69900820","34381659","2.02",,
"2022-08-31","BKNG","Booking Holdings Inc. Common S","NNM","605673","632071","300788","2.01",,
"2022-08-31","BLK","Blackrock, Inc.","NYSE","2546983","2662225","566526","4.50",,
"2022-08-31","BMY","Bristol-Myers Squibb Co.","NYSE","22710498","23842565","9155213","2.48",,
"2022-08-31","BNY","BlackRock New York Municipal I","NYSE","9667","9806","39655","1.00",,
"2022-08-31","BRKA","Berkshire Hathaway Inc.","NYSE","334","634","2551","1.00",,
"2022-08-31","BRKB","BERKSHIRE HATHAWAY Class B","NYSE","7835712","7665706","3697594","2.12",,
"2022-08-31","BSX","Boston Scientific Corp.","NYSE","15214559","16857546","6009579","2.53",,
"2022-08-31","BX","Blackstone Inc.","NYSE","15231379","14031950","3080813","4.94",,
"2022-08-31","C","Citigroup Inc.","NYSE","33647143","34688799","14460437","2.33",,
"2022-08-31","CAT","Caterpillar Inc.","NYSE","5083779","4878423","2170091","2.34",,
"2022-08-31","CDNS","Cadence Design Systems, Inc. C","NNM","2533302","3095285","1387229","1.83",,
"2022-08-31","CEG","Constellation Energy Corporati","NNM","3923727","3991004","1777870","2.21",,
"2022-08-31","CI","CIGNA Corporation","NYSE","4315295","4467161","1502759","2.87",,
"2022-08-31","CL","Colgate-Palmolive Company","NYSE","13318232","11593570","3077095","4.33",,
"2022-08-31","CMCSA","Comcast Corporation Class A Co","NNM","72188956","71637032","21812950","3.31",,
"2022-08-31","CME","CME Group Inc. Class A Common","NNM","3435725","3201665","1263865","2.72",,
"2022-08-31","CMI","Cummins Inc.","NYSE","2765616","2547537","759901","3.64",,
"2022-08-31","COF","Capital One Financial","NYSE","7550622","5672091","2020922","3.74",,
"2022-08-31","COP","ConocoPhillips","NYSE","19661280","15623599","6608128","2.98",,
"2022-08-31","COST","Costco Wholesale Corporation C","NNM","4098056","4232510","1729881","2.37",,
"2022-08-31","CRM","Salesforce, Inc.","NYSE","12016491","12546363","8127433","1.48",,
"2022-08-31","CRWD","CrowdStrike Holdings, Inc. Cla","NNM","13790123","13683382","4178278","3.30",,
"2022-08-31","CSCO","Cisco Systems, Inc. Common Sto","NNM","33871831","39244052","21200522","1.60",,
"2022-08-31","CSX","CSX Corporation Common Stock","NNM","19612423","22287120","13034002","1.50",,
"2022-08-31","CTAS","Cintas Corporation Common Stoc","NNM","967024","1018393","313472","3.08",,
"2022-08-31","CVNA","Carvana Co.","NYSE","26852933","26080032","7995507","3.36",,
"2022-08-31","CVS","CVS HEALTH CORPORATION","NYSE","13475818","15039002","4378760","3.08",,
"2022-08-31","CVX","Chevron Corporation","NYSE","23717096","20493467","8576423","2.77",,
"2022-08-31","D","Dominion Energy, Inc Common St","NYSE","8537908","6238532","2474218","3.45",,
"2022-08-31","DASH","DoorDash, Inc.","NYSE","15614466","14674021","4866724","3.21",,
"2022-08-31","DDOG","Datadog, Inc. Class A Common S","NNM","10948695","10547248","3215938","3.40",,
"2022-08-31","DE","Deere & Company","NYSE","3502684","3054590","1909528","1.83",,
"2022-08-31","DELL","Dell Technologies Inc.","NYSE","7230961","5757199","4182819","1.73",,
"2022-08-31","DHR","Danaher Corporation","NYSE","4132693","3936996","1791192","2.31",,
"2022-08-31","DIS","The Walt Disney Company","NYSE","19644075","20644142","8617975","2.28",,
"2022-08-31","DLR","Digital Realty Trust, Inc.","NYSE","7278466","7459725","1190422","6.11",,
"2022-08-31","DUK","Duke Energy Corporation","NYSE","7273064","8108568","2197245","3.31",,
"2022-08-31","ECL","Ecolab, Inc.","NYSE","2901996","2953415","846410","3.43",,
"2022-08-31","ELV","Elevance Health, Inc.","NYSE","2082862","2078760","719380","2.90",,
"2022-08-31","EMR","Emerson Electric Co.","NYSE","5133692","4922557","2253179","2.28",,
"2022-08-31","EOG","EOG Resources, Inc.","NYSE","6949451","5639518","3259100","2.13",,
"2022-08-31","EPD","Enterprise Products Partners L","NYSE","25686017","24813800","4243799","6.05",,
"2022-08-31","EQIX","Equinix, Inc. Common Stock REI","NNM","1095056","1052518","335940","3.26",,
"2022-08-31","FCX","Freeport-McMoran Inc.","NYSE","29463253","27179299","14927844","1.97",,
"2022-08-31","FDX","FedEx Corporation","NYSE","3284797","3169297","1390815","2.36",,
"2022-08-31","FTNT","Fortinet, Inc. Common Stock","NNM","9122814","8445228","5257183","1.74",,
"2022-08-31","GD","General Dynamics Corporation","NYSE","2816415","3388870","791993","3.56",,
"2022-08-31","GE","General Electric Company","NYSE","10063878","10572657","4850148","2.07",,
"2022-08-31","GILD","Gilead Sciences, Inc. Common S","NNM","16765934","17043979","5502486","3.05",,
"2022-08-31","GLW","Corning Incorporated","NYSE","10197684","9856233","4275712","2.39",,
"2022-08-31","GM","General Motors Company","NYSE","22656198","27103216","14934935","1.52",,
"2022-08-31","GOOG","Alphabet Inc. Class C Capital","NNM","38619611","36987998","19319705","2.00",,
"2022-08-31","GOOGL","Alphabet Inc. Class A Common S","NNM","56071047","54019534","22327654","2.51",,
"2022-08-31","GS","Goldman Sachs Group Inc.","NYSE","5013207","5559904","1720516","2.91",,
"2022-08-31","GWW","W.W. Grainger, Inc.","NYSE","1094739","1000767","232214","4.71",,
"2022-08-31","HCA","HCA Healthcare, Inc.","NYSE","3950735","3498822","1133095","3.49",,
"2022-08-31","HD","Home Depot, Inc.","NYSE","7599560","7598325","3702000","2.05",,
"2022-08-31","HLT","Hilton Worldwide Holdings Inc.","NYSE","5410629","5338834","1443313","3.75",,
"2022-08-31","HON","Honeywell International Inc. C","NNM","5671515","4984840","1978774","2.87",,
"2022-08-31","HOOD","Robinhood Markets, Inc. Class","NNM","37606481","39354942","8584556","4.38",,
"2022-08-31","HPE","Hewlett Packard Enterprise Com","NYSE","23779219","27656888","12954457","1.84",,
"2022-08-31","HWM","Howmet Aerospace Inc.","NYSE","7629227","8100464","2186328","3.49",,
"2022-08-31","IBKR","Interactive Brokers Group, Inc","NNM","1924546","1979831","673201","2.86",,
"2022-08-31","IBM","International Business Machine","NYSE","23817990","22644445","3331507","7.15",,
"2022-08-31","ICE","Intercontinental Exchange  Inc","NYSE","4889349","8463587","2486246","1.97",,
"2022-08-31","INTC","Intel Corporation Common Stock","NNM","56409605","63382337","33969670","1.66",,
"2022-08-31","INTU","Intuit Inc. Common Stock","NNM","2265504","2479357","1690621","1.34",,
"2022-08-31","ISRG","Intuitive Surgical, Inc. Commo","NNM","6154882","6213137","1762337","3.49",,
"2022-08-31","ITW","Illinois Tool Works Inc.","NYSE","5008884","5555574","921220","5.44",,
"2022-08-31","JNJ","Johnson & Johnson","NYSE","12185258","10869142","6694501","1.82",,
"2022-08-31","JPM","JPMorgan Chase & Co.","NYSE","20192388","17983035","9890210","2.04",,
"2022-08-31","KKR","KKR & Co. Inc.","NYSE","9656523","10218228","1897476","5.09",,
"2022-08-31","KLAC","KLA Corporation Common Stock","NNM","5511719","6296141","1218129","4.52",,
"2022-08-31","KMI","Kinder Morgan, Inc.","NYSE","34535628","38789301","12765557","2.71",,
"2022-08-31","KO","Coca-Cola Company","NYSE","26862720","26264631","8979401","2.99",,
"2022-08-31","LIN","Linde plc Ordinary Share","NYSE","3449588","4017034","1514915","2.28",,
"2022-08-31","LLY","Eli Lilly & Co.","NYSE","5177973","4824849","2385334","2.17",,
"2022-08-31","LMT","Lockheed Martin Corp.","NYSE","2244834","2666440","902317","2.49",,
"2022-08-31","LOW","Lowe's Companies Inc.","NYSE","16689831","11091723","4026655","4.14",,
"2022-08-31","LRCX","Lam Research Corporation Commo","NNM","1833615","2174599","1241239","1.48",,
"2022-08-31","MA","Mastercard Incorporated","NYSE","4005986","4314846","2295485","1.75",,
"2022-08-31","MAR","Marriott International Class A","NNM","4557496","4322595","1607928","2.83",,
"2022-08-31","MCD","McDonald's Corporation","NYSE","5651733","5534292","1983719","2.85",,
"2022-08-31","MCK","McKesson Corporation","NYSE","2346450","2688752","890918","2.63",,
"2022-08-31","MCO","Moody's Corporation","NYSE","2731308","2923942","505004","5.41",,
"2022-08-31","MDLZ","Mondelez International, Inc. C","NNM","13967867","13599050","5523793","2.53",,
"2022-08-31","MDT","Medtronic plc","NYSE","9427116","8741957","5543006","1.70",,
"2022-08-31","META","Meta Platforms, Inc. Class A C","NNM","26001739","28758877","22106042","1.18",,
"2022-08-31","MMM","3M Company","NYSE","103797531","9961015","22583504","4.60",,
"2022-08-31","MNST","Monster Beverage Corporation","NNM","5815529","6165210","1905449","3.05",,
"2022-08-31","MO","Altria Group, Inc.","NYSE","16982770","17139701","6217871","2.73",,
"2022-08-31","MPC","MARATHON PETROLEUM CORPORATION","NYSE","16426015","13783527","4275792","3.84",,
"2022-08-31","MPWR","Monolithic Power Systems, Inc.","NNM","1183457","1123347","433552","2.73",,
"2022-08-31","MRK","Merck & Co., Inc.","NYSE","19293573","19761346","6857357","2.81",,
"2022-08-31","MRVL","Marvell Technology, Inc. Commo","NNM","16773194","16019014","9949936","1.69",,
"2022-08-31","MS","Morgan Stanley","NYSE","26995830","21969743","6668114","4.05",,
"2022-08-31","MSFT","Microsoft Corporation Common S","NNM","40544332","38084466","20560518","1.97",,
"2022-08-31","MSI","Motorola Solutions, Inc. New","NYSE","1190445","1437481","561981","2.12",,
"2022-08-31","MU","Micron Technology, Inc. Common","NNM","31969181","32785887","12609612","2.54",,
"2022-08-31","NEE","Nextra Energy, Inc.","NYSE","29645410","24242744","5718928","5.18",,
"2022-08-31","NEM","Newmont Corporation","NYSE","11718781","11766208","7968830","1.47",,
"2022-08-31","NET","Cloudflare, Inc. Class A commo","NYSE","12802896","13138293","3322637","3.85",,
"2022-08-31","NFLX","Netflix, Inc. Common Stock","NNM","9491924","10398559","6081166","1.56",,
"2022-08-31","NKE","Nike, Inc.","NYSE","14376342","14719227","5598220","2.57",,
"2022-08-31","NOC","Northrop Grumman Corp.","NYSE","1609835","1460481","570454","2.82",,
"2022-08-31","NOW","SERVICENOW, INC.","NYSE","3527130","3865095","1007286","3.50",,
"2022-08-31","NSC","Norfolk Southern Corp.","NYSE","2202286","2586475","1097181","2.01",,
"2022-08-31","NVDA","NVIDIA Corporation Common Stoc","NNM","29418906","31324946","51604289","1.00",,
"2022-08-31","O","Realty Income Corporation","NYSE","19583075","17087217","3762887","5.20",,
"2022-08-31","ORCL","Oracle Corp","NYSE","13514025","15170725","5055999","2.67",,
"2022-08-31","ORLY","O'Reilly Automotive, Inc. Comm","NNM","878751","802868","387906","2.27",,
"2022-08-31","PANW","Palo Alto Networks, Inc. Commo","NNM","7469353","7124475","1781021","4.19",,
"2022-08-31","PCAR","PACCAR Inc. Common Stock","NNM","4153054","3732413","1524003","2.73",,
"2022-08-31","PEP","PepsiCo, Inc. Common Stock","NNM","9835120","8674833","3700735","2.66",,
"2022-08-31","PFE","Pfizer Inc.","NYSE","62199380","67935703","16106415","3.86",,
"2022-08-31","PG","Procter & Gamble Company","NYSE","13729546","13038185","5823192","2.36",,
"2022-08-31","PGR","Progressive Corporation","NYSE","4682191","4978602","1955574","2.39",,
"2022-08-31","PH","Parker-Hannifin Corporation","NYSE","1040080","1303120","716999","1.45",,
"2022-08-31","PLD","PROLOGIS, INC.","NYSE","18183316","18042931","2216965","8.20",,
"2022-08-31","PLTR","Palantir Technologies Inc. Cla","NYSE","130969855","116941493","31319445","4.18",,
"2022-08-31","PM","Philip Morris International In","NYSE","6339896","6892500","2890601","2.19",,
"2022-08-31","PNC","PNC Financial Services Group","NYSE","5316373","5509605","1401754","3.79",,
"2022-08-31","PSX","PHILLIPS 66","NYSE","10588263","10770943","3159299","3.35",,
"2022-08-31","PWR","Quanta Services, Inc.","NYSE","5461929","5200671","839729","6.50",,
"2022-08-31","QCOM","QUALCOMM Incorporated Common S","NNM","15460961","14350373","6257334","2.47",,
"2022-08-31","RCL","Royal Caribbean Group","NYSE","20928569","20625168","6053476","3.46",,
"2022-08-31","REGN","Regeneron Pharmaceuticals, Inc","NNM","2906443","2931178","465300","6.25",,
"2022-08-31","ROST","Ross Stores, Inc. Common Stock","NNM","7154863","7917359","2917676","2.45",,
"2022-08-31","RSG","Republic Services Inc.","NYSE","1657021","1523196","789234","2.10",,
"2022-08-31","RTX","Raytheon Technologies Corporat","NYSE","7601702","8881846","3945142","1.93",,
"2022-08-31","SBUX","Starbucks Corporation Common S","NNM","15644729","13015070","5039720","3.10",,
"2022-08-31","SCCO","Southern Copper Corporation","NYSE","6569902","5690209","1455744","4.51",,
"2022-08-31","SCHW","The Charles Schwab Corporation","NYSE","15602147","13576296","5861666","2.66",,
