"settlementDate","symbolCode","issueName","marketClassCode","currentShortPositionQuantity","previousShortPositionQuantity","averageDailyVolumeQuantity","daysToCoverQuantity","stockSplitFlag","revisionFlag"
"2024-07-31","CSX","CSX Corporation Common Stock","NNM","25121939","29487669","11134722","2.26",,
"2024-07-31","CTAS","Cintas Corporation Common Stoc","NNM","1351783","1457669","476619","2.84",,
"2024-07-31","CVNA","Carvana Co.","NYSE","15059972","18845763","4343967","3.47",,
"2024-07-31","CVS","CVS HEALTH CORPORATION","NYSE","19988081","17816744","9756844","2.05",,
"2024-07-31","CVX","Chevron Corporation","NYSE","50141460","49188935","6058388","8.28",,
"2024-07-31","D","Dominion Energy, Inc Common St","NYSE","15438150","15406394","3385248","4.56",,
"2024-07-31","DASH","DoorDash, Inc. Class A Common","NNM","11850345","13921192","4514803","2.62",,
"2024-07-31","DDOG","Datadog, Inc. Class A Common S","NNM","8303950","9852980","3478609","2.39",,
"2024-07-31","DE","Deere & Company","NYSE","3745803","3223692","1487781","2.52",,
"2024-07-31","DELL","Dell Technologies Inc.","NYSE","8949780","9941943","10845603","1.00",,
"2024-07-31","DHR","Danaher Corporation","NYSE","6161401","6547380","3559757","1.73",,
"2024-07-31","DIS","The Walt Disney Company","NYSE","22027274","22357111","11662677","1.89",,
"2024-07-31","DLR","Digital Realty Trust, Inc.","NYSE","8576401","9741524","1850026","4.64",,
"2024-07-31","DUK","Duke Energy Corporation","NYSE","8796645","9402570","2812649","3.13",,
"2024-07-31","ECL","Ecolab, Inc.","NYSE","1832595","1692831","1111472","1.65",,
"2024-07-31","ELV","Elevance Health, Inc.","NYSE","1999697","1760245","1625813","1.23",,
"2024-07-31","EMR","Emerson Electric Co.","NYSE","7045302","6909554","2474669","2.85",,
"2024-07-31","EOG","EOG Resources, Inc.","NYSE","10158214","10133360","2583758","3.93",,
"2024-07-31","EPD","Enterprise Products Partners L","NYSE","10880028","13319486","5501910","1.98",,
"2024-07-31","EQIX","Equinix, Inc. Common Stock REI","NNM","1451974","1611652","404071","3.59",,
"2024-07-31","FCX","Freeport-McMoran Inc.","NYSE","21513784","19814503","13426469","1.60",,
"2024-07-31","FDX","FedEx Corporation","NYSE","2738946","4009077","1486411","1.84",,
"2024-07-31","FTNT","Fortinet, Inc. Common Stock","NNM","17112888","17003384","5224814","3.28",,
"2024-07-31","GD","General Dynamics Corporation","NYSE","1798945","1709782","1315839","1.37",,
"2024-07-31","GE","GE Aerospace","NYSE","9948390","11114365","7105368","1.40",,
"2024-07-31","GEV","GE Vernova Inc.","NYSE","4049411","4392773","3590770","1.13",,
"2024-07-31","GILD","Gilead Sciences, Inc. Common S","NNM","17844574","21250019","6636494","2.69",,
"2024-07-31","GLW","Corning Incorporated","NYSE","14490268","18602979","9616792","1.51",,
"2024-07-31","GM","General Motors Company","NYSE","35134681","42540322","17697869","1.99",,
"2024-07-31","GOOG","Alphabet Inc. Class C Capital","NNM","40721420","45714908","19061773","2.14",,
"2024-07-31","GOOGL","Alphabet Inc. Class A Common S","NNM","65675575","71534234","28406022","2.31",,
"2024-07-31","GS","Goldman Sachs Group Inc.","NYSE","5610953","5534484","2441317","2.30",,
"2024-07-31","GWW","W.W. Grainger, Inc.","NYSE","1444342","1442757","245331","5.89",,
"2024-07-31","HCA","HCA Healthcare, Inc.","NYSE","2555281","2365090","1649172","1.55",,
"2024-07-31","HD","Home Depot, Inc.","NYSE","9124106","8632911","3029826","3.01",,
"2024-07-31","HLT","Hilton Worldwide Holdings Inc.","NYSE","3812398","3639690","1579436","2.41",,
"2024-07-31","HON","Honeywell International Inc. C","NNM","5812906","7114311","3418866","1.70",,
"2024-07-31","HOOD","Robinhood Markets, Inc. Class","NNM","33959193","30364513","12097173","2.81",,
"2024-07-31","HPE","Hewlett Packard Enterprise Com","NYSE","24797996","24179637","9779531","2.54",,
"2024-07-31","HWM","Howmet Aerospace Inc.","NYSE","6939127","10072541","3844182","1.81",,
"2024-07-31","IBKR","Interactive Brokers Group, Inc","NNM","2252816","2450331","1230137","1.83",,
"2024-07-31","IBM","International Business Machine","NYSE","20649542","21506626","4360197","4.74",,
"2024-07-31","ICE","Intercontinental Exchange  Inc","NYSE","5765305","6042002","2868906","2.01",,
"2024-07-31","INTC","Intel Corporation Common Stock","NNM","91160118","94940855","54463548","1.67",,
"2024-07-31","INTU","Intuit Inc. Common Stock","NNM","3398112","3741427","1219701","2.79",,
"2024-07-31","ISRG","Intuitive Surgical, Inc. Commo","NNM","3386475","4304015","2132842","1.59",,
"2024-07-31","ITW","Illinois Tool Works Inc.","NYSE","5342279","5285757","1219747","4.38",,
"2024-07-31","JNJ","Johnson & Johnson","NYSE","18848671","17985418","8078881","2.33",,
"2024-07-31","JPM","JPMorgan Chase & Co.","NYSE","25030221","22577873","8572291","2.92",,
"2024-07-31","KKR","KKR & Co. Inc.","NYSE","12859473","16979340","4022932","3.20",,
"2024-07-31","KLAC","KLA Corporation Common Stock","NNM","2013157","2549745","1226870","1.64",,
"2024-07-31","KMI","Kinder Morgan, Inc.","NYSE","42962245","43808821","20292785","2.12",,
"2024-07-31","KO","Coca-Cola Company","NYSE","33076238","31179764","12843318","2.58",,
"2024-07-31","LIN","Linde plc Ordinary Shares","NNM","4920717","4654595","1452809","3.39",,
"2024-07-31","LLY","Eli Lilly & Co.","NYSE","5409020","6314668","3699038","1.46",,
"2024-07-31","LMT","Lockheed Martin Corp.","NYSE","2513479","1711501","1376092","1.83",,
"2024-07-31","LOW","Lowe's Companies Inc.","NYSE","9638926","9037886","2495277","3.86",,
"2024-07-31","LRCX","Lam Research Corporation Commo","NNM","2097865","2542744","1335769","1.57",,
"2024-07-31","MA","Mastercard Incorporated","NYSE","5175939","4408893","2729058","1.90",,
"2024-07-31","MAR","Marriott International Class A","NNM","5831751","5641116","1599048","3.65",,
"2024-07-31","MCD","McDonald's Corporation","NYSE","10363067","9817294","4372367","2.37",,
"2024-07-31","MCK","McKesson Corporation","NYSE","1889263","1850913","665458","2.84",,
"2024-07-31","MCO","Moody's Corporation","NYSE","1395076","1746629","1020752","1.37",,
"2024-07-31","MDLZ","Mondelez International, Inc. C","NNM","12542029","14586549","6306238","1.99",,
"2024-07-31","MDT","Medtronic plc","NYSE","13416612","13680567","6882561","1.95",,
"2024-07-31","META","Meta Platforms, Inc. Class A C","NNM","27863566","29858953","16077829","1.73",,
"2024-07-31","MMM","3M Company","NYSE","8204395","7667107","6916455","1.19",,
"2024-07-31","MNST","Monster Beverage Corporation","NNM","23169119","23380962","5420619","4.27",,
"2024-07-31","MO","Altria Group, Inc.","NYSE","25045991","25613516","8420704","2.97",,
"2024-07-31","MPC","MARATHON PETROLEUM CORPORATION","NYSE","7985675","7911279","2402288","3.32",,
"2024-07-31","MPWR","Monolithic Power Systems, Inc.","NNM","1320614","1748418","655293","2.02",,
"2024-07-31","MRK","Merck & Co., Inc.","NYSE","26717858","24568947","10695372","2.50",,
"2024-07-31","MRVL","Marvell Technology, Inc. Commo","NNM","35532335","37388842","10686385","3.33",,
"2024-07-31","MS","Morgan Stanley","NYSE","16393758","12991484","8595863","1.91",,
"2024-07-31","MSFT","Microsoft Corporation Common S","NNM","57774674","61931266","23153933","2.50",,
"2024-07-31","MSI","Motorola Solutions, Inc. New","NYSE","1624263","1791019","553101","2.94",,
"2024-07-31","MU","Micron Technology, Inc. Common","NNM","23169385","24054703","22761041","1.02",,
"2024-07-31","NEE","Nextra Energy, Inc.","NYSE","32387845","33661098","10448543","3.10",,
"2024-07-31","NEM","Newmont Corporation","NYSE","17073998","17307183","8160423","2.09",,
"2024-07-31","NET","Cloudflare, Inc. Class A commo","NYSE","9460520","8764963","2442215","3.87",,
"2024-07-31","NFLX","Netflix, Inc. Common Stock","NNM","6488690","7387665","4391026","1.48",,
"2024-07-31","NKE","Nike, Inc.","NYSE","23022782","23735867","13654512","1.69",,
"2024-07-31","NOC","Northrop Grumman Corp.","NYSE","1409881","1256797","1038198","1.36",,
"2024-07-31","NOW","SERVICENOW, INC.","NYSE","3056446","3270712","1896102","1.61",,
"2024-07-31","NSC","Norfolk Southern Corp.","NYSE","1933980","2755581","1436999","1.35",,
"2024-07-31","NVDA","NVIDIA Corporation Common Stoc","NNM","275196949","280295880","319735898","1.00",,
"2024-07-31","ORCL","Oracle Corp","NYSE","15545412","14416859","6591244","2.36",,
"2024-07-31","ORLY","O'Reilly Automotive, Inc. Comm","NNM","1381935","1187797","438163","3.15",,
"2024-07-31","PANW","Palo Alto Networks, Inc. Commo","NNM","11139431","11171902","2329920","4.78",,
"2024-07-31","PCAR","PACCAR Inc. Common Stock","NNM","13185118","13620182","4009974","3.29",,
"2024-07-31","PEP","PepsiCo, Inc. Common Stock","NNM","16714731","18699383","5429887","3.08",,
"2024-07-31","PFE","Pfizer Inc.","NYSE","65334514","55701935","41808499","1.56",,
"2024-07-31","PG","Procter & Gamble Company","NYSE","19921249","19060802","7430214","2.68",,
"2024-07-31","PGR","Progressive Corporation","NYSE","5032068","4663221","2767045","1.82",,
"2024-07-31","PH","Parker-Hannifin Corporation","NYSE","1025402","1341210","709116","1.45",,
"2024-07-31","PLD","PROLOGIS, INC.","NYSE","11564805","11788172","4283396","2.70",,
"2024-07-31","PLTR","Palantir Technologies Inc. Cla","NYSE","63446106","81122898","42387892","1.50",,
"2024-07-31","PM","Philip Morris International In","NYSE","9124673","8448399","5486350","1.66",,
"2024-07-31","PNC","PNC Financial Services Group","NYSE","4958415","6318991","2235013","2.22",,
"2024-07-31","PSX","PHILLIPS 66","NYSE","8118428","8790408","2111246","3.85",,
"2024-07-31","PWR","Quanta Services, Inc.","NYSE","4240157","4304742","1149617","3.69",,
"2024-07-31","QCOM","QUALCOMM Incorporated Common S","NNM","30223007","28566603","10503862","2.88",,
"2024-07-31","RCL","Royal Caribbean Group","NYSE","16244081","16501919","2772639","5.86",,
"2024-07-31","REGN","Regeneron Pharmaceuticals, Inc","NNM","2010425","1892424","389373","5.16",,
"2024-07-31","ROST","Ross Stores, Inc. Common Stock","NNM","3051261","3799365","1958700","1.56",,
"2024-07-31","RSG","Republic Services Inc.","NYSE","2515617","2689865","1385128","1.82",,
"2024-07-31","RTX","RTX Corporation","NYSE","17673959","16391825","6830148","2.59",,
"2024-07-31","SBUX","Starbucks Corporation Common S","NNM","22142622","23138502","15378035","1.44",,
"2024-07-31","SCCO","Southern Copper Corporation","NYSE","6499748","6652094","1312842","4.95",,
"2024-07-31","SCHW","The Charles Schwab Corporation","NYSE","17488116","16952968","17098893","1.02",,
"2024-07-31","SHW","The Sherwin-Williams Company","NYSE","4159283","3645706","2081746","2.00",,
"2024-07-31","SNOW","Snowflake Inc.","NYSE","11502896","12654297","4571259","2.52",,
"2024-07-31","SNPS","Synopsys, Inc. Common Stock","NNM","3231785","3811281","960310","3.37",,
"2024-07-31","SO","The Southern Company","NYSE","18422017","18642715","3848480","4.79",,
"2024-07-31","SPCX","The SPAC and New Issue ETF","NNM","8448","8247","1227","6.89",,
"2024-07-31","SPG","Simon Property Group, Inc.","NYSE","4885335","4558911","1387405","3.52",,
"2024-07-31","SPGI","S&P Global Inc.","NYSE","2094047","2199014","1163135","1.80",,
"2024-07-31","SYK","Stryker Corporation","NYSE","3177201","3857627","1737788","1.83",,
"2024-07-31","T","AT&T Inc.","NYSE","101037466","101541061","40917410","2.47",,
"2024-07-31","TDG","TransDigm Group Incorporated","NYSE","788201","737745","213396","3.69",,
"2024-07-31","TFC","Truist Financial Corporation","NYSE","13954831","14806570","8756416","1.59",,
"2024-07-31","TGT","Target Corporation","NYSE","12088965","10897021","3105117","3.89",,
"2024-07-31","TJX","TJX Companies, Inc. (The)","NYSE","11316493","12557557","4414812","2.56",,
"2024-07-31","TMO","Thermo Fisher Scientific, Inc.","NYSE","3580161","3044705","1915333","1.87",,
"2024-07-31","TMUS","T-Mobile US, Inc. Common Stock","NNM","15927509","19147195","4315701","3.69",,
"2024-07-31","TRV","The Travelers Companies, Inc.","NYSE","3860759","4039106","1387622","2.78",,
"2024-07-31","TSLA","Tesla, Inc. Common Stock","NNM","86969962","104460574","108900383","1.00",,
"2024-07-31","TXN","Texas Instruments Incorporated","NNM","20321450","19713611","6280477","3.24",,
"2024-07-31","UBER","Uber Technologies, Inc.","NYSE","43795610","49300126","17495505","2.50",,
"2024-07-31","UNH","UNITEDHEALTH GROUP INCORPORATE","NYSE","8246807","7027843","4996631","1.65",,
"2024-07-31","UNP","Union Pacific Corp.","NYSE","4364340","4885384","2732115","1.60",,
"2024-07-31","UPS","United Parcel Service, Inc. Cl","NYSE","13733986","13313450","7166917","1.92",,
"2024-07-31","URI","United Rentals, Inc.","NYSE","2571944","2862520","756971","3.40",,
"2024-07-31","USB","U.S. Bancorp","NYSE","17687059","15565123","10750801","1.65",,
"2024-07-31","V","VISA Inc.","NYSE","22117990","21242591","7280163","3.04",,
"2024-07-31","VLO","Valero Energy Corporation","NYSE","13509407","14740628","2859361","4.72",,
"2024-07-31","VRT","Vertiv Holdings Co Class A Com","NYSE","18748247","14974600","11921381","1.57",,
"2024-07-31","VRTX","Vertex Pharmaceuticals Incorpo","NNM","5080317","4124520","1089764","4.66",,
"2024-07-31","VZ","Verizon Communications","NYSE","47992126","49682312","21766297","2.20",,
"2024-07-31","WBD","Warner Bros. Discovery, Inc. S","NNM","114978826","133019773","32253260","3.56",,
"2024-07-31","WDC","Western Digital Corporation Co","NNM","17945498","21457356","7338459","2.45",,
"2024-07-31","WELL","Welltower Inc.","NYSE","9725858","10741581","2480064","3.92",,
"2024-07-31","WFC","Wells Fargo & Co.","NYSE","30554098","33703539","13923182","2.19",,
"2024-07-31","WM","Waste Management, Inc.","NYSE","3569602","3718010","1781976","2.00",,
"2024-07-31","WMB","Williams Companies Inc.","NYSE","23851741","19922330","7476781","3.19",,
"2024-07-31","WMT","Walmart Inc.","NYSE","37358146","36798392","14291366","2.61",,
"2024-07-31","XOM","Exxon Mobil Corporation","NYSE","38338504","35426781","13284036","2.89",,
"2024-08-30","AAPL","Apple Inc. Common Stock","NNM","135042504","121598771","39938413","3.38",,
"2024-08-30","ABBV","ABBVIE INC.","NYSE","19493508","20188371","3929100","4.96",,
"2024-08-30","ABNB","Airbnb, Inc. Class A Common St","NNM","13237015","13287208","4132755","3.20",,
"2024-08-30","ABT","Abbott Laboratories","NYSE","12752770","12681454","3972357","3.21",,
"2024-08-30","ADBE","Adobe Inc. Common Stock","NNM","5340401","5228232","1554399","3.44",,
"2024-08-30","ADI","Analog Devices, Inc. Common St","NNM","8640527","8480403","3308036","2.61",,
"2024-08-30","ADP","Automatic Data Processing, Inc","NNM","5516224","4890991","1114591","4.95",,
"2024-08-30","AEP","American Electric Power Compan","NNM","7841220","7246234","2472583","3.17",,
"2024-08-30","AFL","Aflac Inc.","NYSE","14033013","14125634","2137829","6.56",,
"2024-08-30","AJG","Arthur J. Gallagher & Co.","NYSE","2686372","2328308","621454","4.32",,
"2024-08-30","ALL","The Allstate Corporation","NYSE","2082681","2128666","1540934","1.35",,
"2024-08-30","AMAT","Applied Materials, Inc. Common","NNM","15185584","12912326","6519804","2.33",,
"2024-08-30","AMD","Advanced Micro Devices, Inc. C","NNM","50212398","48226352","43691253","1.15",,
"2024-08-30","AMGN","Amgen Inc. Common Stock","NNM","8477354","9238213","1549595","5.47",,
"2024-08-30","AMT","American Tower Corporation","NYSE","4061812","4043079","1621997","2.50",,
"2024-08-30","AMZN","Amazon.com, Inc. Common Stock","NNM","81267520","80798431","30395445","2.67",,
"2024-08-30","ANET","Arista Networks","NYSE","2471607","2616422","1268364","1.95",,
"2024-08-30","AON","Aon plc Class A","NYSE","4398045","4176522","721820","6.09",,
"2024-08-30","APD","Air Products & Chemicals, Inc.","NYSE","3287236","3141761","753249","4.36",,
"2024-08-30","APH","Amphenol Corporation","NYSE","10008978","10487176","4771446","2.10",,
"2024-08-30","APO","Apollo Global Management, Inc.","NYSE","20240390","20600363","1914358","10.57",,
"2024-08-30","APP","Applovin Corporation Class A C","NNM","15246226","14622295","2848858","5.35",,
"2024-08-30","AVGO","Broadcom Inc. Common Stock","NNM","54738162","50861543","20318666","2.69",,
"2024-08-30","AXP","American Express Company","NYSE","9292241","9421681","2335158","3.98",,
"2024-08-30","BA","Boeing Company","NYSE","12335865","13557806","4728043","2.61",,
"2024-08-30","BAC","Bank of America Corporation","NYSE","69661204","62670171","37725331","1.85",,
"2024-08-30","BKNG","Booking Holdings Inc. Common S","NNM","629539","609579","213409","2.95",,
"2024-08-30","BLK","Blackrock, Inc.","NYSE","1860787","1520080","404478","4.60",,
"2024-08-30","BMY","Bristol-Myers Squibb Co.","NYSE","22257179","28009757","8678528","2.56",,
"2024-08-30","BNY","BlackRock New York Municipal I","NYSE","10650","13619","43985","1.00",,
"2024-08-30","BRKA","Berkshire Hathaway Inc.","NYSE","257","208","1653","1.00",,
"2024-08-30","BRKB","BERKSHIRE HATHAWAY Class B","NYSE","14529031","12278961","3916344","3.71",,
"2024-08-30","BSX","Boston Scientific Corp.","NYSE","11024151","10743082","4213422","2.62",,
"2024-08-30","BX","Blackstone Inc.","NYSE","16963663","16990728","2972183","5.71",,
"2024-08-30","C","Citigroup Inc.","NYSE","37846882","37753899","9690301","3.91",,
"2024-08-30","CAT","Caterpillar Inc.","NYSE","10101973","10842620","1903363","5.31",,
"2024-08-30","CCZ","Comcast Holdings Corp. 2.0% Ex","NYSE","105","105","43","2.44",,
"2024-08-30","CDNS","Cadence Design Systems, Inc. C","NNM","3339698","3279921","1508313","2.21",,
"2024-08-30","CEG","Constellation Energy Corporati","NNM","5971220","5136392","2196253","2.72",,
"2024-08-30","CI","The Cigna Group","NYSE","3343251","3462863","1039528","3.22",,
"2024-08-30","CL","Colgate-Palmolive Company","NYSE","8701345","8170688","3117057","2.79",,
"2024-08-30","CMCSA","Comcast Corporation Class A Co","NNM","51780668","53368557","14293362","3.62",,
"2024-08-30","CME","CME Group Inc. Class A Common","NNM","3885704","3841734","1412167","2.75",,
"2024-08-30","CMI","Cummins Inc.","NYSE","2135823","2067875","580555","3.68",,
"2024-08-30","COF","Capital One Financial","NYSE","9148138","8668427","1729540","5.29",,
"2024-08-30","COP","ConocoPhillips","NYSE","20754742","19983012","4702842","4.41",,
"2024-08-30","COST","Costco Wholesale Corporation C","NNM","7332130","6845690","1560314","4.70",,
"2024-08-30","CRM","Salesforce, Inc.","NYSE","11967742","13970349","6644032","1.80",,
"2024-08-30","CRWD","CrowdStrike Holdings, Inc. Cla","NNM","8354186","8473443","5377587","1.55",,
"2024-08-30","CSCO","Cisco Systems, Inc. Common Sto","NNM","60191550","52036345","16888071","3.56",,
"2024-08-30","CSX","CSX Corporation Common Stock","NNM","24645473","25658187","8666639","2.84",,
"2024-08-30","CTAS","Cintas Corporation Common Stoc","NNM","1431636","1511900","332228","4.31",,
"2024-08-30","CVNA","Carvana Co.","NYSE","13858863","15415357","2391660","5.79",,
"2024-08-30","CVS","CVS HEALTH CORPORATION","NYSE","18495652","17418674","7247666","2.55",,
"2024-08-30","CVX","Chevron Corporation","NYSE","52134181","50613403","5686510","9.17",,
"2024-08-30","D","Dominion Energy, Inc Common St","NYSE","16355781","15829381","3033557","5.39",,
"2024-08-30","DASH","DoorDash, Inc. Class A Common","NNM","11727375","10844033","2751369","4.26",,
"2024-08-30","DDOG","Datadog, Inc. Class A Common S","NNM","8537016","8503237","1948261","4.38",,
"2024-08-30","DE","Deere & Company","NYSE","5036328","4033594","1275647","3.95",,
"2024-08-30","DELL","Dell Technologies Inc.","NYSE","11051487","8704781","11484568","1.00",,
"2024-08-30","DHR","Danaher Corporation","NYSE","6600284","6388609","1849352","3.57",,
"2024-08-30","DIS","The Walt Disney Company","NYSE","22959235","21113655","8174617","2.81",,
"2024-08-30","DLR","Digital Realty Trust, Inc.","NYSE","8086845","8122825","1359693","5.95",,
"2024-08-30","DUK","Duke Energy Corporation","NYSE","10626847","10849176","2802027","3.79",,
"2024-08-30","ECL","Ecolab, Inc.","NYSE","1821794","1728699","785989","2.32",,
"2024-08-30","ELV","Elevance Health, Inc.","NYSE","1776654","1668367","618425","2.87",,
"2024-08-30","EMR","Emerson Electric Co.","NYSE","7145624","6774995","2485422","2.88",,
"2024-08-30","EOG","EOG Resources, Inc.","NYSE","11904784","9558405","2381202","5.00",,
"2024-08-30","EPD","Enterprise Products Partners L","NYSE","15734495","13953934","3169854","4.96",,
"2024-08-30","EQIX","Equinix, Inc. Common Stock REI","NNM","1553503","1405384","347768","4.47",,
"2024-08-30","FCX","Freeport-McMoran Inc.","NYSE","20942725","20777980","8958941","2.34",,
"2024-08-30","FDX","FedEx Corporation","NYSE","3049266","2875025","862442","3.54",,
"2024-08-30","FTNT","Fortinet, Inc. Common Stock","NNM","13719373","12979465","3733800","3.67",,
"2024-08-30","GD","General Dynamics Corporation","NYSE","2318597","1914140","976750","2.37",,
"2024-08-30","GE","GE Aerospace","NYSE","13471486","10541412","3872133","3.48",,
"2024-08-30","GEV","GE Vernova Inc.","NYSE","4666157","3865298","2398815","1.95",,
"2024-08-30","GILD","Gilead Sciences, Inc. Common S","NNM","19797475","16765272","4843642","4.09",,
"2024-08-30","GLW","Corning Incorporated","NYSE","11866374","11844671","3830150","3.10",,
"2024-08-30","GM","General Motors Company","NYSE","40368887","37077328","10133080","3.98",,
"2024-08-30","GOOG","Alphabet Inc. Class C Capital","NNM","41106251","42046936","15110119","2.72",,
"2024-08-30","GOOGL","Alphabet Inc. Class A Common S","NNM","72054342","69353838","18853339","3.82",,
"2024-08-30","GS","Goldman Sachs Group Inc.","NYSE","5867313","5320389","1398772","4.19",,
"2024-08-30","GWW","W.W. Grainger, Inc.","NYSE","1620216","1433932","197162","8.22",,
"2024-08-30","HCA","HCA Healthcare, Inc.","NYSE","3049102","2657703","776241","3.93",,
"2024-08-30","HD","Home Depot, Inc.","NYSE","10437339","9554971","3170876","3.29",,
"2024-08-30","HLT","Hilton Worldwide Holdings Inc.","NYSE","4198694","4049432","1306778","3.21",,
"2024-08-30","HON","Honeywell International Inc. C","NNM","6796628","5529246","2286912","2.97",,
"2024-08-30","HOOD","Robinhood Markets, Inc. Class","NNM","21338911","33690269","10324057","2.07",,
"2024-08-30","HPE","Hewlett Packard Enterprise Com","NYSE","20756217","24399895","9226264","2.25",,
"2024-08-30","HWM","Howmet Aerospace Inc.","NYSE","8497262","7984901","1757598","4.83",,
"2024-08-30","IBKR","Interactive Brokers Group, Inc","NNM","2550835","2472891","704046","3.62",,
"2024-08-30","IBM","International Business Machine","NYSE","20613667","20441840","2644300","7.80",,
"2024-08-30","ICE","Intercontinental Exchange  Inc","NYSE","6249238","5892100","2030579","3.08",,
"2024-08-30","INTC","Intel Corporation Common Stock","NNM","108162831","119658050","72515023","1.49",,
"2024-08-30","INTU","Intuit Inc. Common Stock","NNM","3161274","3446497","1565897","2.02",,
"2024-08-30","ISRG","Intuitive Surgical, Inc. Commo","NNM","3944802","3740195","983643","4.01",,
"2024-08-30","ITW","Illinois Tool Works Inc.","NYSE","5842227","5650761","664780","8.79",,
"2024-08-30","JNJ","Johnson & Johnson","NYSE","21126116","19814375","6106278","3.46",,
"2024-08-30","JPM","JPMorgan Chase & Co.","NYSE","27675352","25294448","6282997","4.40",,
"2024-08-30","KKR","KKR & Co. Inc.","NYSE","12998006","12767949","2101152","6.19",,
"2024-08-30","KLAC","KLA Corporation Common Stock","NNM","2697689","2245827","769639","3.51",,
"2024-08-30","KMI","Kinder Morgan, Inc.","NYSE","43450730","40470677","11223889","3.87",,
"2024-08-30","KO","Coca-Cola Company","NYSE","39141866","36349453","13326177","2.94",,
"2024-08-30","LIN","Linde plc Ordinary Shares","NNM","5227913","4920709","1148391","4.55",,
"2024-08-30","LLY","Eli Lilly & Co.","NYSE","6271825","6302720","2605777","2.41",,
"2024-08-30","LMT","Lockheed Martin Corp.","NYSE","2638976","2548711","840162","3.14",,
"2024-08-30","LOW","Lowe's Companies Inc.","NYSE","7009320","9180699","2347453","2.99",,
"2024-08-30","LRCX","Lam Research Corporation Commo","NNM","2566131","2395631","1086607","2.36",,
"2024-08-30","MA","Mastercard Incorporated","NYSE","5913355","5346766","1854389","3.19",,
"2024-08-30","MAR","Marriott International Class A","NNM","4217757","4782098","1180564","3.57",,
"2024-08-30","MCD","McDonald's Corporation","NYSE","10033251","9848381","2788825","3.60",,
"2024-08-30","MCK","McKesson Corporation","NYSE","1897162","2056552","673775","2.82",,
"2024-08-30","MCO","Moody's Corporation","NYSE","1552212","1561826","595509","2.61",,
"2024-08-30","MDLZ","Mondelez International, Inc. C","NNM","13980304","13372901","4284876","3.26",,
"2024-08-30","MDT","Medtronic plc","NYSE","16497538","14837648","6900854","2.39",,
"2024-08-30","META","Meta Platforms, Inc. Class A C","NNM","33250771","31595221","10425471","3.19",,
"2024-08-30","MMM","3M Company","NYSE","7899555","8720710","3326131","2.37",,
"2024-08-30","MNST","Monster Beverage Corporation","NNM","27920108","21580592","4874297","5.73",,
"2024-08-30","MO","Altria Group, Inc.","NYSE","26158428","24190318","6970399","3.75",,
"2024-08-30","MPC","MARATHON PETROLEUM CORPORATION","NYSE","8113821","7404953","2272408","3.57",,
"2024-08-30","MPWR","Monolithic Power Systems, Inc.","NNM","1543351","1462942","457025","3.38",,
"2024-08-30","MRK","Merck & Co., Inc.","NYSE","25914739","24811334","7262655","3.57",,
"2024-08-30","MRVL","Marvell Technology, Inc. Commo","NNM","21008483","36512625","12344914","1.70",,
"2024-08-30","MS","Morgan Stanley","NYSE","14856333","14439916","3465928","4.29",,
"2024-08-30","MSFT","Microsoft Corporation Common S","NNM","65801156","54789102","17260258","3.81",,
"2024-08-30","MSI","Motorola Solutions, Inc. New","NYSE","1672440","1547986","561809","2.98",,
"2024-08-30","MU","Micron Technology, Inc. Common","NNM","35979258","31423825","19363283","1.86",,
"2024-08-30","NEE","Nextra Energy, Inc.","NYSE","37196544","35196777","5820726","6.39",,
"2024-08-30","NEM","Newmont Corporation","NYSE","17042431","18091644","6104113","2.79",,
"2024-08-30","NET","Cloudflare, Inc. Class A commo","NYSE","9448690","9729877","1520637","6.21",,
"2024-08-30","NFLX","Netflix, Inc. Common Stock","NNM","8068710","7395297","2789862","2.89",,
"2024-08-30","NKE","Nike, Inc.","NYSE","19143833","22384620","10093995","1.90",,
"2024-08-30","NOC","Northrop Grumman Corp.","NYSE","1412908","1636734","524644","2.69",,
"2024-08-30","NOW","SERVICENOW, INC.","NYSE","3088614","2944396","848122","3.64",,
"2024-08-30","NSC","Norfolk Southern Corp.","NYSE","1946010","1937071","961644","2.02",,
"2024-08-30","NVDA","NVIDIA Corporation Common Stoc","NNM","260873913","293539007","340544070","1.00",,
"2024-08-30","ORCL","Oracle Corp","NYSE","17583119","18670917","4359162","4.03",,
"2024-08-30","ORLY","O'Reilly Automotive, Inc. Comm","NNM","1354791","1125907","266523","5.08",,
"2024-08-30","PANW","Palo Alto Networks, Inc. Commo","NNM","10786321","11734793","4459571","2.42",,
"2024-08-30","PCAR","PACCAR Inc. Common Stock","NNM","13915297","14776889","2103349","6.62",,
"2024-08-30","PEP","PepsiCo, Inc. Common Stock","NNM","18716749","16117676","4769737","3.92",,
"2024-08-30","PFE","Pfizer Inc.","NYSE","65379732","61731098","24164134","2.71",,
"2024-08-30","PG","Procter & Gamble Company","NYSE","20814862","21840552","5025399","4.14",,
"2024-08-30","PGR","Progressive Corporation","NYSE","5355358","4612270","2052602","2.61",,
"2024-08-30","PH","Parker-Hannifin Corporation","NYSE","1071444","1010514","514607","2.08",,
"2024-08-30","PLD","PROLOGIS, INC.","NYSE","12737159","10514656","2484357","5.13",,
"2024-08-30","PLTR","Palantir Technologies Inc. Cla","NYSE","54064393","60156736","40791410","1.33",,
