"settlementDate","symbolCode","issueName","marketClassCode","currentShortPositionQuantity","previousShortPositionQuantity","averageDailyVolumeQuantity","daysToCoverQuantity","stockSplitFlag","revisionFlag"
"2020-02-28","GWW","W.W. Grainger, Inc.","NYSE","1464254","1497896","347386","4.22",,
"2020-02-28","HCA","HCA Healthcare, Inc.","NYSE","3539712","3616510","2068608","1.71",,
"2020-02-28","HD","Home Depot, Inc.","NYSE","8541410","9501816","5888278","1.45",,
"2020-02-28","HLT","Hilton Worldwide Holdings Inc.","NYSE","6026247","4907147","4024353","1.50",,
"2020-02-28","HON","Honeywell International, Inc.","NYSE","7848129","7649042","3642162","2.15",,
"2020-02-28","HPE","Hewlett Packard Enterprise Com","NYSE","43234907","42911569","10958097","3.95",,
"2020-02-28","IBKR","Interactive Brokers Group, Inc","NNM","6323832","6365592","771311","8.20",,
"2020-02-28","IBM","International Business Machine","NYSE","18670312","18930938","5666845","3.29",,
"2020-02-28","ICE","Intercontinental Exchange  Inc","NYSE","4488570","4384457","3458734","1.30",,
"2020-02-28","INTC","Intel Corporation Common Stock","NNM","47714258","47666089","29313043","1.63",,
"2020-02-28","INTU","Intuit Inc. Common Stock","NNM","2851536","2983857","1854723","1.54",,
"2020-02-28","ISRG","Intuitive Surgical, Inc. Commo","NNM","2007339","1887333","898785","2.23",,
"2020-02-28","ITW","Illinois Tool Works Inc.","NYSE","7201958","6694820","1556404","4.63",,
"2020-02-28","JNJ","Johnson & Johnson","NYSE","16625280","18159956","10243703","1.62",,
"2020-02-28","JPM","JPMorgan Chase & Co.","NYSE","24737421","24456700","17940450","1.38",,
"2020-02-28","KKR","KKR & Co. Inc. Class A Common","NYSE","11949938","11945836","3706890","3.22",,
"2020-02-28","KLAC","KLA Corporation Common Stock","NNM","2211528","2210800","2242982","1.00",,
"2020-02-28","KMI","Kinder Morgan, Inc.","NYSE","33101361","32364136","18680459","1.77",,
"2020-02-28","KO","Coca-Cola Company","NYSE","34548949","38342179","16177521","2.14",,
"2020-02-28","LIN","Linde plc Ordinary Share","NYSE","5494372","5376849","2558337","2.15",,
"2020-02-28","LLY","Eli Lilly & Co.","NYSE","10892998","12248540","4137666","2.63",,
"2020-02-28","LMT","Lockheed Martin Corp.","NYSE","3519184","3829273","1496145","2.35",,
"2020-02-28","LOW","Lowe's Companies Inc.","NYSE","12497769","9982621","6515457","1.92",,
"2020-02-28","LRCX","Lam Research Corporation Commo","NNM","3456773","4244110","2488450","1.39",,
"2020-02-28","MA","Mastercard Incorporated","NYSE","6741004","6430578","8062870","1.00",,
"2020-02-28","MAR","Marriott International Class A","NNM","6365743","6312856","3810945","1.67",,
"2020-02-28","MCD","McDonald''s Corporation","NYSE","8815769","7607448","4650293","1.90",,
"2020-02-28","MCK","McKesson Corporation","NYSE","18863037","7908837","5406072","3.49",,
"2020-02-28","MCO","Moody's Corporation","NYSE","2474610","2385434","1192771","2.07",,
"2020-02-28","MDLZ","Mondelez International, Inc. C","NNM","13475080","14643093","8356754","1.61",,
"2020-02-28","MDT","Medtronic plc","NYSE","9958879","10099236","7160617","1.39",,
"2020-02-28","MMM","3M Company","NYSE","9225561","9290653","5043775","1.83",,
"2020-02-28","MNST","Monster Beverage Corporation","NNM","7378384","9261792","3978969","1.85",,
"2020-02-28","MO","Altria Group, Inc.","NYSE","12889612","14738540","12900330","1.00",,
"2020-02-28","MPC","MARATHON PETROLEUM CORPORATION","NYSE","17610504","16959254","9441863","1.87",,
"2020-02-28","MPWR","Monolithic Power Systems, Inc.","NNM","1017014","854595","365245","2.78",,
"2020-02-28","MRK","Merck & Co., Inc.","NYSE","20780382","22555495","13341912","1.56",,
"2020-02-28","MRVL","Marvell Technology Group Ltd.","NNM","27383289","27841736","11724168","2.34",,
"2020-02-28","MS","Morgan Stanley","NYSE","38216948","16917009","26819239","1.42",,
"2020-02-28","MSFT","Microsoft Corporation Common S","NNM","37031775","56193866","58388230","1.00",,
"2020-02-28","MSI","Motorola Solutions, Inc. New","NYSE","2098401","2353292","1140567","1.84",,
"2020-02-28","MU","Micron Technology, Inc. Common","NNM","23508867","22827522","30251082","1.00",,
"2020-02-28","NEE","Nextra Energy, Inc.","NYSE","6748272","5600226","3436576","1.96",,
"2020-02-28","NEM","Newmont Corporation","NYSE","16986949","14894951","11894208","1.43",,
"2020-02-28","NET","Cloudflare, Inc. Class A commo","NYSE","5239884","5163888","5437039","1.00",,
"2020-02-28","NFLX","Netflix, Inc. Common Stock","NNM","19041477","19660890","6935756","2.75",,
"2020-02-28","NKE","Nike, Inc.","NYSE","10526359","8921581","8884694","1.18",,
"2020-02-28","NOC","Northrop Grumman Corp.","NYSE","1595318","1600236","1324199","1.20",,
"2020-02-28","NOW","SERVICENOW, INC.","NYSE","6841709","7034444","1982714","3.45",,
"2020-02-28","NSC","Norfolk Southern Corp.","NYSE","3672156","3581610","1909729","1.92",,
"2020-02-28","NVDA","NVIDIA Corporation Common Stoc","NNM","9031059","10901963","21042212","1.00",,
"2020-02-28","O","Realty Income Corporation","NYSE","9688029","9826176","4330642","2.24",,
"2020-02-28","ORCL","Oracle Corp","NYSE","38027579","38848409","12155009","3.13",,
"2020-02-28","ORLY","O'Reilly Automotive, Inc. Comm","NNM","1099871","1013136","988487","1.11",,
"2020-02-28","PANW","PALO ALTO NETWORKS, INC","NYSE","7608574","2692291","3047808","2.50",,
"2020-02-28","PCAR","PACCAR Inc. Common Stock","NNM","5070652","5643758","2252514","2.25",,
"2020-02-28","PEP","PepsiCo, Inc. Common Stock","NNM","10960810","12320012","6316924","1.74",,
"2020-02-28","PFE","Pfizer Inc.","NYSE","53667518","58668786","37994651","1.41",,
"2020-02-28","PG","Procter & Gamble Company","NYSE","21136526","19900952","9526725","2.22",,
"2020-02-28","PGR","Progressive Corporation","NYSE","5258535","6447891","3816910","1.38",,
"2020-02-28","PH","Parker-Hannifin Corporation","NYSE","2023215","2273030","1327450","1.52",,
"2020-02-28","PLD","PROLOGIS, INC.","NYSE","8433271","9461860","5112640","1.65",,
"2020-02-28","PM","Philip Morris International In","NYSE","12268354","12161040","6723186","1.82",,
"2020-02-28","PNC","PNC Financial Services Group","NYSE","5266787","4763817","2531177","2.08",,
"2020-02-28","PSX","PHILLIPS 66","NYSE","5613393","5515421","4271264","1.31",,
"2020-02-28","PWR","Quanta Services, Inc.","NYSE","6816401","6188410","2020850","3.37",,
"2020-02-28","QCOM","QUALCOMM Incorporated Common S","NNM","19295860","18658991","12849050","1.50",,
"2020-02-28","RCL","Royal Caribbean Cruises Ltd.","NYSE","5817999","5693784","6620894","1.00",,
"2020-02-28","REGN","Regeneron Pharmaceuticals, Inc","NNM","2876199","2648570","1646742","1.75",,
"2020-02-28","ROST","Ross Stores, Inc. Common Stock","NNM","4804190","4472969","2031984","2.36",,
"2020-02-28","RSG","Republic Services Inc.","NYSE","3796662","3730527","1515851","2.50",,
"2020-02-28","SBUX","Starbucks Corporation Common S","NNM","13931414","12963965","9625326","1.45",,
"2020-02-28","SCCO","Southern Copper Corporation","NYSE","5540200","5562940","927684","5.97",,
"2020-02-28","SCHW","The Charles Schwab Corporation","NYSE","64758894","63502743","16128415","4.02",,
"2020-02-28","SHW","The Sherwin-Williams Company","NYSE","1172824","1075586","656089","1.79",,
"2020-02-28","SNPS","Synopsys, Inc. Common Stock","NNM","3251363","2153400","2412619","1.35",,
"2020-02-28","SO","The Southern Company","NYSE","14184986","17215069","6724104","2.11",,
"2020-02-28","SPG","Simon Property Group, Inc.","NYSE","17158183","18477476","3137351","5.47",,
"2020-02-28","SPGI","S&P Global Inc.","NYSE","4211935","5218451","1828764","2.30",,
"2020-02-28","SYK","Stryker Corporation","NYSE","3849022","3413130","1812372","2.12",,
"2020-02-28","T","AT&T Inc.","NYSE","116793897","121011776","45999158","2.54",,
"2020-02-28","TDG","TransDigm Group Incorporated","NYSE","2032918","2081776","501089","4.06",,
"2020-02-28","TFC","Truist Financial Corporation","NYSE","15022676","15304221","6462919","2.32",,
"2020-02-28","TGT","Target Corporation","NYSE","11964529","13371975","4796110","2.49",,
"2020-02-28","TJX","TJX Companies, Inc. (The)","NYSE","12892667","11369210","7643402","1.69",,
"2020-02-28","TMO","Thermo Fisher Scientific, Inc.","NYSE","4123111","3854562","2094736","1.97",,
"2020-02-28","TMUS","T-Mobile US, Inc. Common Stock","NNM","15885704","12093141","6550287","2.43",,
"2020-02-28","TRV","The Travelers Companies, Inc.","NYSE","3620613","3748705","1946251","1.86",,
"2020-02-28","TSLA","Tesla, Inc. Common Stock","NNM","16680531","18385351","18790064","1.00",,
"2020-02-28","TXN","Texas Instruments Incorporated","NNM","18023595","17710898","5910451","3.05",,
"2020-02-28","UBER","Uber Technologies, Inc.","NYSE","45302388","38004879","37852655","1.20",,
"2020-02-28","UNH","UNITEDHEALTH GROUP INCORPORATE","NYSE","8784003","9105034","5941874","1.48",,
"2020-02-28","UNP","Union Pacific Corp.","NYSE","11188446","6747413","5040717","2.22",,
"2020-02-28","UPS","United Parcel Service, Inc. Cl","NYSE","14734282","11486617","6469914","2.28",,
"2020-02-28","URI","United Rentals, Inc.","NYSE","5079348","4954699","1371197","3.70",,
"2020-02-28","USB","U.S. Bancorp","NYSE","16465709","14241710","9865337","1.67",,
"2020-02-28","V","VISA Inc.","NYSE","26118842","25402801","13070092","2.00",,
"2020-02-28","VLO","Valero Energy Corporation","NYSE","8438658","7596863","3946870","2.14",,
"2020-02-28","VRT","Vertiv Holdings, LLC Class A C","NYSE","4752469","2517704","2655182","1.79",,
"2020-02-28","VRTX","Vertex Pharmaceuticals Incorpo","NNM","2881827","2633208","1596425","1.81",,
"2020-02-28","VZ","Verizon Communications","NYSE","42627346","35057064","20558463","2.07",,
"2020-02-28","WDC","Western Digital Corporation Co","NNM","7301591","8146703","4638127","1.57",,
"2020-02-28","WELL","Welltower Inc.","NYSE","14989829","14206770","3377014","4.44",,
"2020-02-28","WFC","Wells Fargo & Co.","NYSE","43395038","38922951","30026507","1.45",,
"2020-02-28","WM","Waste Management, Inc.","NYSE","6011834","4585481","2973652","2.02",,
"2020-02-28","WMB","Williams Companies Inc.","NYSE","25462253","24689652","16451548","1.55",,
"2020-02-28","WMT","Walmart Inc.","NYSE","16299857","19480974","8668908","1.88",,
"2020-02-28","XOM","Exxon Mobil Corporation","NYSE","44775310","39327531","30647308","1.46",,
"2020-01-31","AAPL","Apple Inc. Common Stock","NNM","41543664","41597446","31320132","1.33",,
"2020-01-31","ABBV","ABBVIE INC.","NYSE","74740028","76675797","9244549","8.08",,
"2020-01-31","ABT","Abbott Laboratories","NYSE","18155594","20845664","5315358","3.42",,
"2020-01-31","ADBE","Adobe Inc. Common Stock","NNM","4762700","5233155","1875010","2.54",,
"2020-01-31","ADI","Analog Devices, Inc. Common St","NNM","4784473","4107561","2151301","2.22",,
"2020-01-31","ADP","Automatic Data Processing, Inc","NNM","5126320","4788184","2013778","2.55",,
"2020-01-31","AEP","American Electric Power Compan","NYSE","8280572","8497994","2500222","3.31",,
"2020-01-31","AFL","Aflac Inc.","NYSE","12562320","12457305","2456806","5.11",,
"2020-01-31","AJG","Arthur J. Gallagher & Co.","NYSE","2924433","2867914","596364","4.90",,
"2020-01-31","ALL","The Allstate Corporation","NYSE","3920403","4369409","1424673","2.75",,
"2020-01-31","AMAT","Applied Materials, Inc. Common","NNM","14026400","17923656","6322718","2.22",,
"2020-01-31","AMD","Advanced Micro Devices, Inc. C","NNM","76491709","87782934","56397503","1.36",,
"2020-01-31","AMGN","Amgen Inc. Common Stock","NNM","9409078","9416242","2390537","3.94",,
"2020-01-31","AMT","American Tower Corporation","NYSE","4194095","4355859","1362019","3.08",,
"2020-01-31","AMZN","Amazon.com, Inc. Common Stock","NNM","3521884","3744576","3135423","1.12",,
"2020-01-31","ANET","Arista Networks","NYSE","2379107","2314695","738637","3.22",,
"2020-01-31","AON","Aon plc Class A","NYSE","1439762","1433374","748410","1.92",,
"2020-01-31","APD","Air Products & Chemicals, Inc.","NYSE","3049731","3378566","1142528","2.67",,
"2020-01-31","APH","Amphenol Corporation","NYSE","2480343","2711203","1358452","1.83",,
"2020-01-31","APO","Apollo Global Management, Inc.","NYSE","5848586","9103224","2398026","2.44",,
"2020-01-31","AVGO","Broadcom Inc. Common Stock","NNM","4935954","4512885","2650252","1.86",,
"2020-01-31","AXP","American Express Company","NYSE","7644304","7771292","3565233","2.14",,
"2020-01-31","BA","Boeing Company","NYSE","7684736","6447654","10195215","1.00",,
"2020-01-31","BAC","Bank of America Corporation","NYSE","69579388","91617261","42875585","1.62",,
"2020-01-31","BKNG","Booking Holdings Inc. Common S","NNM","1108643","929180","478853","2.32",,
"2020-01-31","BLK","Blackrock, Inc.","NYSE","1321040","1303511","592345","2.23",,
"2020-01-31","BMY","Bristol-Myers Squibb Co.","NYSE","63722680","54995903","12855879","4.96",,
"2020-01-31","BNY","BlackRock New York Municipal I","NYSE","20457","504","20734","1.00",,
"2020-01-31","BRKA","Berkshire Hathaway Inc.","NYSE","189","206","233","1.00",,
"2020-01-31","BRKB","BERKSHIRE HATHAWAY Class B","NYSE","13518866","16136662","3832432","3.53",,
"2020-01-31","BSX","Boston Scientific Corp.","NYSE","12964654","11610589","7397826","1.75",,
"2020-01-31","BX","The Blackstone Group Inc. Clas","NYSE","15719934","16727429","4760729","3.30",,
"2020-01-31","C","Citigroup Inc.","NYSE","18567968","19971334","10623612","1.75",,
"2020-01-31","CAT","Caterpillar Inc.","NYSE","5480878","6858504","2759878","1.99",,
"2020-01-31","CDNS","Cadence Design Systems, Inc. C","NNM","5056721","5471429","1150091","4.40",,
"2020-01-31","CI","CIGNA Corporation","NYSE","4726208","5417578","1659487","2.85",,
"2020-01-31","CL","Colgate-Palmolive Company","NYSE","13357262","13914801","3168458","4.22",,
"2020-01-31","CMCSA","Comcast Corporation Class A Co","NNM","81271739","79756352","22991021","3.53",,
"2020-01-31","CME","CME Group Inc. Class A Common","NNM","6487458","6423479","1119796","5.79",,
"2020-01-31","CMI","Cummins Inc.","NYSE","4493288","5100561","1061716","4.23",,
"2020-01-31","COF","Capital One Financial","NYSE","4566333","5036808","2613400","1.75",,
"2020-01-31","COP","ConocoPhillips","NYSE","8380942","12180850","5261848","1.59",,
"2020-01-31","COST","Costco Wholesale Corporation C","NNM","4276140","5122743","1848407","2.31",,
"2020-01-31","CRM","salesforce.com, inc.","NYSE","14635798","16499371","3850958","3.80",,
"2020-01-31","CRWD","CrowdStrike Holdings, Inc. Cla","NNM","4240950","3932809","4400066","1.00",,
"2020-01-31","CSCO","Cisco Systems, Inc. Common Sto","NNM","37305082","35475396","16239844","2.30",,
"2020-01-31","CSX","CSX Corporation Common Stock","NNM","8972577","8430048","4544777","1.97",,
"2020-01-31","CTAS","Cintas Corporation Common Stoc","NNM","2939572","3035825","349616","8.41",,
"2020-01-31","CVNA","Carvana Co.","NYSE","18316065","18327366","1322139","13.85",,
"2020-01-31","CVS","CVS HEALTH CORPORATION","NYSE","18681219","20568845","6377678","2.93",,
"2020-01-31","CVX","Chevron Corporation","NYSE","20778237","21108725","6403204","3.24",,
"2020-01-31","D","Dominion Energy, Inc Common St","NYSE","11723880","12329351","2661647","4.40",,
"2020-01-31","DDOG","Datadog, Inc. Class A Common S","NNM","3002210","3423384","1814418","1.65",,
"2020-01-31","DE","Deere & Company","NYSE","4252159","4550182","1467902","2.90",,
"2020-01-31","DELL","Dell Technologies Inc.","NYSE","5783129","6028890","1985330","2.91",,
"2020-01-31","DHR","Danaher Corporation","NYSE","7740067","9650140","2138318","3.62",,
"2020-01-31","DIS","The Walt Disney Company","NYSE","19118687","18770330","9338224","2.05",,
"2020-01-31","DLR","Digital Realty Trust, Inc.","NYSE","26028840","24913586","1490218","17.47",,
"2020-01-31","DUK","Duke Energy Corporation","NYSE","39346267","38882058","2835981","13.87",,
"2020-01-31","ECL","Ecolab, Inc.","NYSE","3616354","3205315","969985","3.73",,
"2020-01-31","EMR","Emerson Electric Co.","NYSE","6432386","6160355","2825247","2.28",,
"2020-01-31","EOG","EOG Resources, Inc.","NYSE","9613029","10715134","3429324","2.80",,
"2020-01-31","EPD","Enterprise Products Partners L","NYSE","35826039","40308375","6048667","5.92",,
"2020-01-31","EQIX","Equinix, Inc. Common Stock REI","NNM","939030","1083447","385405","2.44",,
"2020-01-31","FCX","Freeport-McMoran Inc.","NYSE","56650389","56799374","29166957","1.94",,
"2020-01-31","FDX","FedEx Corporation","NYSE","7145277","7356172","2186976","3.27",,
"2020-01-31","FTNT","Fortinet, Inc. Common Stock","NNM","2918657","4100916","941648","3.10",,
"2020-01-31","GD","General Dynamics Corporation","NYSE","3746405","3105095","1350747","2.77",,
"2020-01-31","GE","General Electric Company","NYSE","88896985","98254400","68050420","1.31",,
"2020-01-31","GILD","Gilead Sciences, Inc. Common S","NNM","20589567","17776670","10352162","1.99",,
"2020-01-31","GLW","Corning Incorporated","NYSE","27675446","28272064","6025451","4.59",,
"2020-01-31","GM","General Motors Company","NYSE","21241372","20132603","8344069","2.55",,"R"
"2020-01-31","GOOG","Alphabet Inc. Class C Capital","NNM","3520621","3480684","1460044","2.41",,
"2020-01-31","GOOGL","Alphabet Inc. Class A Common S","NNM","2982155","3126868","1472762","2.02",,
"2020-01-31","GS","Goldman Sachs Group Inc.","NYSE","5445178","6615762","2717232","2.00",,
"2020-01-31","GWW","W.W. Grainger, Inc.","NYSE","1872115","1909876","358156","5.23",,
"2020-01-31","HCA","HCA Healthcare, Inc.","NYSE","3494790","3753689","1471350","2.38",,
"2020-01-31","HD","Home Depot, Inc.","NYSE","9204853","9467304","4166241","2.21",,
"2020-01-31","HLT","Hilton Worldwide Holdings Inc.","NYSE","5232468","6312023","2149651","2.43",,
"2020-01-31","HON","Honeywell International, Inc.","NYSE","6238604","6410717","2182774","2.86",,
"2020-01-31","HPE","Hewlett Packard Enterprise Com","NYSE","43780665","41632073","8973117","4.88",,
"2020-01-31","IBKR","Interactive Brokers Group, Inc","NNM","6267745","5910843","533526","11.75",,
"2020-01-31","IBM","International Business Machine","NYSE","16622795","16816455","5511589","3.02",,
"2020-01-31","ICE","Intercontinental Exchange  Inc","NYSE","4704581","4768198","1924252","2.44",,
"2020-01-31","INTC","Intel Corporation Common Stock","NNM","46611941","55762663","29687533","1.57",,
"2020-01-31","INTU","Intuit Inc. Common Stock","NNM","3355388","3175709","1210164","2.77",,
"2020-01-31","ISRG","Intuitive Surgical, Inc. Commo","NNM","1787156","1760574","813094","2.20",,
"2020-01-31","ITW","Illinois Tool Works Inc.","NYSE","7052890","6978268","1212943","5.81",,
"2020-01-31","JNJ","Johnson & Johnson","NYSE","20871705","20423117","7346951","2.84",,
"2020-01-31","JPM","JPMorgan Chase & Co.","NYSE","24754113","25205494","10028651","2.47",,
"2020-01-31","KKR","KKR & Co. Inc. Class A Common","NYSE","12355526","14238976","3245749","3.81",,
"2020-01-31","KLAC","KLA Corporation Common Stock","NNM","3137003","3656995","1128883","2.78",,
"2020-01-31","KMI","Kinder Morgan, Inc.","NYSE","39077047","34603413","13170163","2.97",,
"2020-01-31","KO","Coca-Cola Company","NYSE","36185124","36634601","12162777","2.98",,
"2020-01-31","LIN","Linde plc Ordinary Share","NYSE","5647581","5951187","1276490","4.42",,
"2020-01-31","LLY","Eli Lilly & Co.","NYSE","12566602","12983489","3330713","3.77",,
"2020-01-31","LMT","Lockheed Martin Corp.","NYSE","3697044","4022712","1147057","3.22",,
"2020-01-31","LOW","Lowe's Companies Inc.","NYSE","10613634","9174569","3437915","3.09",,
"2020-01-31","LRCX","Lam Research Corporation Commo","NNM","4085432","5377526","1738120","2.35",,
"2020-01-31","MA","Mastercard Incorporated","NYSE","7092815","8521221","3749199","1.89",,
"2020-01-31","MAR","Marriott International Class A","NNM","6407495","7385560","1593319","4.02",,
"2020-01-31","MCD","McDonald''s Corporation","NYSE","7813971","8772812","3286420","2.38",,
"2020-01-31","MCK","McKesson Corporation","NYSE","3699105","3870158","1108227","3.34",,
"2020-01-31","MCO","Moody's Corporation","NYSE","2263636","2391317","612771","3.69",,
"2020-01-31","MDLZ","Mondelez International, Inc. C","NNM","10722375","13008084","7058492","1.52",,
"2020-01-31","MDT","Medtronic plc","NYSE","11639817","11783482","3808269","3.06",,
"2020-01-31","MMM","3M Company","NYSE","8907413","10694481","3601255","2.47",,
"2020-01-31","MNST","Monster Beverage Corporation","NNM","9227118","10766609","2294706","4.02",,
"2020-01-31","MO","Altria Group, Inc.","NYSE","15081564","16032710","8442723","1.79",,
"2020-01-31","MPC","MARATHON PETROLEUM CORPORATION","NYSE","16775829","16378120","5623215","2.98",,
"2020-01-31","MPWR","Monolithic Power Systems, Inc.","NNM","884992","942559","295164","3.00",,
"2020-01-31","MRK","Merck & Co., Inc.","NYSE","25328920","24916308","8954918","2.83",,
"2020-01-31","MRVL","Marvell Technology Group Ltd.","NNM","33155017","45022390","11047763","3.00",,
"2020-01-31","MS","Morgan Stanley","NYSE","16615576","18379888","12592549","1.32",,
"2020-01-31","MSFT","Microsoft Corporation Common S","NNM","56674560","63639312","27250621","2.08",,
"2020-01-31","MSI","Motorola Solutions, Inc. New","NYSE","2471531","2559796","741008","3.34",,
"2020-01-31","MU","Micron Technology, Inc. Common","NNM","23733555","27009983","21923924","1.08",,
"2020-01-31","NEE","Nextra Energy, Inc.","NYSE","6003394","6725044","1946054","3.08",,
"2020-01-31","NEM","Newmont Corporation","NYSE","17273033","16126280","5688617","3.04",,"R"
"2020-01-31","NET","Cloudflare, Inc. Class A commo","NYSE","5030234","5120888","514258","9.78",,
"2020-01-31","NFLX","Netflix, Inc. Common Stock","NNM","19096903","20487623","10049874","1.90",,
"2020-01-31","NKE","Nike, Inc.","NYSE","9028951","8710129","5523192","1.63",,
"2020-01-31","NOC","Northrop Grumman Corp.","NYSE","1869642","2182542","870589","2.15",,
"2020-01-31","NOW","SERVICENOW, INC.","NYSE","6782080","10855375","2077927","3.26",,
"2020-01-31","NSC","Norfolk Southern Corp.","NYSE","3317287","3673548","1573983","2.11",,
"2020-01-31","NVDA","NVIDIA Corporation Common Stoc","NNM","9607083","9535377","6676835","1.44",,
"2020-01-31","O","Realty Income Corporation","NYSE","9996071","9141453","1694359","5.90",,
"2020-01-31","ORCL","Oracle Corp","NYSE","37028625","36351435","7234876","5.12",,
"2020-01-31","ORLY","O'Reilly Automotive, Inc. Comm","NNM","877334","963376","525652","1.67",,
"2020-01-31","PANW","PALO ALTO NETWORKS, INC","NYSE","2406029","2872673","751121","3.20",,"R"
"2020-01-31","PCAR","PACCAR Inc. Common Stock","NNM","6041111","6911819","1661196","3.64",,
"2020-01-31","PEP","PepsiCo, Inc. Common Stock","NNM","12531115","13788213","3855267","3.25",,
"2020-01-31","PFE","Pfizer Inc.","NYSE","61026207","56967572","26778436","2.28",,
"2020-01-31","PG","Procter & Gamble Company","NYSE","19746278","19284884","7346289","2.69",,
"2020-01-31","PGR","Progressive Corporation","NYSE","6268257","5924301","2902401","2.16",,
"2020-01-31","PH","Parker-Hannifin Corporation","NYSE","1575287","2132986","970018","1.62",,
"2020-01-31","PLD","PROLOGIS, INC.","NYSE","20154765","18067847","2844957","7.08",,
"2020-01-31","PM","Philip Morris International In","NYSE","11062684","11452379","4278545","2.59",,
"2020-01-31","PNC","PNC Financial Services Group","NYSE","4290536","5477651","2149200","2.00",,
"2020-01-31","PSX","PHILLIPS 66","NYSE","5143303","6433153","2364049","2.18",,
"2020-01-31","PWR","Quanta Services, Inc.","NYSE","6375111","6004895","826325","7.72",,
"2020-01-31","QCOM","QUALCOMM Incorporated Common S","NNM","14531728","13934234","9833464","1.48",,
"2020-01-31","RCL","Royal Caribbean Cruises Ltd.","NYSE","4176934","4291685","2313731","1.81",,
"2020-01-31","REGN","Regeneron Pharmaceuticals, Inc","NNM","2889152","2624477","801347","3.61",,
"2020-01-31","ROST","Ross Stores, Inc. Common Stock","NNM","4118567","4446709","1657517","2.48",,
"2020-01-31","RSG","Republic Services Inc.","NYSE","3336945","2774110","910854","3.66",,
"2020-01-31","SBUX","Starbucks Corporation Common S","NNM","13987629","16290735","8368018","1.67",,
"2020-01-31","SCCO","Southern Copper Corporation","NYSE","5340051","4328374","866803","6.16",,"R"
"2020-01-31","SCHW","The Charles Schwab Corporation","NYSE","61093588","52911070","8475468","7.21",,
"2020-01-31","SHW","The Sherwin-Williams Company","NYSE","1193322","1275790","502374","2.38",,
"2020-01-31","SNPS","Synopsys, Inc. Common Stock","NNM","1762070","2226327","853590","2.06",,
"2020-01-31","SO","The Southern Company","NYSE","18905040","20175989","3800029","4.97",,
"2020-01-31","SPG","Simon Property Group, Inc.","NYSE","13264210","12187140","1545302","8.58",,
"2020-01-31","SPGI","S&P Global Inc.","NYSE","3031591","3837745","958270","3.16",,
"2020-01-31","SYK","Stryker Corporation","NYSE","3665487","3827281","1884393","1.95",,
"2020-01-31","T","AT&T Inc.","NYSE","133718131","164971167","34454600","3.88",,
"2020-01-31","TDG","TransDigm Group Incorporated","NYSE","2339928","2575504","318633","7.34",,
"2020-01-31","TFC","Truist Financial Corporation","NYSE","13036298","13572361","5435708","2.40",,
"2020-01-31","TGT","Target Corporation","NYSE","13587874","15394307","5388086","2.52",,
"2020-01-31","TJX","TJX Companies, Inc. (The)","NYSE","11514113","13586575","3774436","3.05",,
"2020-01-31","TMO","Thermo Fisher Scientific, Inc.","NYSE","2744328","3554580","1306648","2.10",,
"2020-01-31","TMUS","T-Mobile US, Inc. Common Stock","NNM","7389700","9659600","2230404","3.31",,
"2020-01-31","TRV","The Travelers Companies, Inc.","NYSE","3998242","4171165","1539582","2.60",,
"2020-01-31","TSLA","Tesla, Inc. Common Stock","NNM","22752621","24954265","17334224","1.31",,
"2020-01-31","TXN","Texas Instruments Incorporated","NNM","17018269","19503325","5715175","2.98",,
"2020-01-31","UBER","Uber Technologies, Inc.","NYSE","43750045","50687473","22563961","1.94",,
"2020-01-31","UNH","UNITEDHEALTH GROUP INCORPORATE","NYSE","9523886","9620105","3653454","2.61",,
"2020-01-31","UNP","Union Pacific Corp.","NYSE","6683180","6295311","3097201","2.16",,
"2020-01-31","UPS","United Parcel Service, Inc. Cl","NYSE","10594950","11289371","2998938","3.53",,
"2020-01-31","URI","United Rentals, Inc.","NYSE","4874243","5166250","1143074","4.26",,
"2020-01-31","USB","U.S. Bancorp","NYSE","14300803","14598278","6798556","2.10",,
"2020-01-31","V","VISA Inc.","NYSE","25278275","30709317","8345573","3.03",,
"2020-01-31","VLO","Valero Energy Corporation","NYSE","6820988","7569312","2741679","2.49",,
"2020-01-31","VRTX","Vertex Pharmaceuticals Incorpo","NNM","3135061","3546001","1073831","2.92",,
"2020-01-31","VZ","Verizon Communications","NYSE","37092983","34368477","11481503","3.23",,
"2020-01-31","WDC","Western Digital Corporation Co","NNM","8056166","10225341","4420542","1.82",,
"2020-01-31","WELL","Welltower Inc.","NYSE","14705439","13821063","1760788","8.35",,
"2020-01-31","WFC","Wells Fargo & Co.","NYSE","41308859","43236253","20202925","2.04",,
"2020-01-31","WM","Waste Management, Inc.","NYSE","5731100","5382186","1355681","4.23",,
"2020-01-31","WMB","Williams Companies Inc.","NYSE","25697458","25759243","11545384","2.23",,
"2020-01-31","WMT","Walmart Inc.","NYSE","20752783","17739112","5184643","4.00",,
"2020-01-31","XOM","Exxon Mobil Corporation","NYSE","42497644","39576431","16183132","2.63",,
"2019-11-29","AAPL","Apple Inc. Common Stock","NNM","63489595","46016361","21052135","3.02",,
"2019-11-29","ABBV","ABBVIE INC.","NYSE","68396385","70925988","7260992","9.42",,
"2019-11-29","ABT","Abbott Laboratories","NYSE","18863056","17504693","4922421","3.83",,
"2019-11-29","ADBE","Adobe Inc. Common Stock","NNM","8042228","7757003","1799226","4.47",,
