"settlementDate","symbolCode","issueName","marketClassCode","currentShortPositionQuantity","previousShortPositionQuantity","averageDailyVolumeQuantity","daysToCoverQuantity","stockSplitFlag","revisionFlag"
"2026-07-15","CTAS","Cintas Corporation Common Stoc","NNM","12164882","11929658","2335276","5.21",,
"2026-07-15","CVNA","Carvana Co.","NYSE","76207110","73327814","9054432","8.42",,
"2026-07-15","CVS","CVS HEALTH CORPORATION","NYSE","19524883","19938997","7190543","2.72",,
"2026-07-15","CVX","Chevron Corporation","NYSE","20366208","18851523","8213724","2.48",,
"2026-07-15","D","Dominion Energy, Inc Common St","NYSE","27609781","26996519","5671405","4.87",,
"2026-07-15","DASH","DoorDash, Inc. Class A Common","NNM","18781477","21383277","4000781","4.69",,
"2026-07-15","DDOG","Datadog, Inc. Class A Common S","NNM","12494014","14725487","4247439","2.94",,
"2026-07-15","DE","Deere & Company","NYSE","6649037","7114332","1102616","6.03",,
"2026-07-15","DELL","Dell Technologies Inc.","NYSE","13094061","12975131","7462332","1.75",,
"2026-07-15","DHR","Danaher Corporation","NYSE","10096457","10858205","3695196","2.73",,
"2026-07-15","DIS","The Walt Disney Company","NYSE","22638865","23782253","10102948","2.24",,
"2026-07-15","DLR","Digital Realty Trust, Inc.","NYSE","8469909","8056159","3952383","2.14",,
"2026-07-15","DUK","Duke Energy Corporation","NYSE","17720843","17983595","3597077","4.93",,
"2026-07-15","ECL","Ecolab, Inc.","NYSE","3314735","3615944","1043152","3.18",,
"2026-07-15","ELV","Elevance Health, Inc.","NYSE","6025314","6009556","1709546","3.52",,
"2026-07-15","EMR","Emerson Electric Co.","NYSE","11776220","11594899","2143797","5.49",,
"2026-07-15","EOG","EOG Resources, Inc.","NYSE","17400049","18957813","3042098","5.72",,
"2026-07-15","EPD","Enterprise Products Partners L","NYSE","17538921","19463783","2508668","6.99",,
"2026-07-15","EQIX","Equinix, Inc. Common Stock REI","NNM","1877216","1773603","526708","3.56",,
"2026-07-15","FCX","Freeport-McMoran Inc.","NYSE","28591644","30884821","15238902","1.88",,
"2026-07-15","FDX","FedEx Corporation","NYSE","5969116","5668738","1646663","3.62",,
"2026-07-15","FTNT","Fortinet, Inc. Common Stock","NNM","14492724","15056605","4628961","3.13",,
"2026-07-15","GD","General Dynamics Corporation","NYSE","2890568","3141061","1101959","2.62",,
"2026-07-15","GE","GE Aerospace","NYSE","14900112","12927498","3766508","3.96",,
"2026-07-15","GEV","GE Vernova Inc.","NYSE","10117771","11681775","2542336","3.98",,
"2026-07-15","GILD","Gilead Sciences, Inc. Common S","NNM","25261911","25484358","6888646","3.67",,
"2026-07-15","GLW","Corning Incorporated","NYSE","19125152","20518605","12061973","1.59",,
"2026-07-15","GM","General Motors Company","NYSE","24454839","26945999","5929237","4.12",,
"2026-07-15","GOOG","Alphabet Inc. Class C Capital","NNM","55653051","58492586","15787719","3.53",,
"2026-07-15","GOOGL","Alphabet Inc. Class A Common S","NNM","78667609","85860436","22906756","3.43",,
"2026-07-15","GS","Goldman Sachs Group Inc.","NYSE","6311123","6482001","1876647","3.36",,
"2026-07-15","GWW","W.W. Grainger, Inc.","NYSE","1169990","1295370","243104","4.81",,
"2026-07-15","HCA","HCA Healthcare, Inc.","NYSE","5826249","5354923","1864076","3.13",,
"2026-07-15","HD","Home Depot, Inc.","NYSE","12827409","13269053","3534334","3.63",,
"2026-07-15","HLT","Hilton Worldwide Holdings Inc.","NYSE","5078910","5149033","1839989","2.76",,
"2026-07-15","HON","Honeywell International Inc. C","NNM","9556342","11623011","4058451","2.35",,
"2026-07-15","HONA","Honeywell Aerospace Inc. Commo","NNM","8209198","10574095","4180589","1.96",,
"2026-07-15","HOOD","Robinhood Markets, Inc. Class","NNM","38088351","37497084","23428811","1.63",,
"2026-07-15","HPE","Hewlett Packard Enterprise Com","NYSE","65104946","67772233","19204989","3.39",,
"2026-07-15","HWM","Howmet Aerospace Inc.","NYSE","7843614","7839248","1949763","4.02",,
"2026-07-15","IBKR","Interactive Brokers Group, Inc","NNM","9176448","11389018","4118365","2.23",,
"2026-07-15","IBM","International Business Machine","NYSE","33088057","34277714","15261035","2.17",,
"2026-07-15","ICE","Intercontinental Exchange  Inc","NYSE","9058341","10596219","4532676","2.00",,
"2026-07-15","INTC","Intel Corporation Common Stock","NNM","120963181","127787110","103825959","1.17",,
"2026-07-15","INTU","Intuit Inc. Common Stock","NNM","15822306","14572405","4568963","3.46",,
"2026-07-15","ISRG","Intuitive Surgical, Inc. Commo","NNM","6708471","7322479","2772775","2.42",,
"2026-07-15","ITW","Illinois Tool Works Inc.","NYSE","9536648","10136715","1175048","8.12",,
"2026-07-15","JNJ","Johnson & Johnson","NYSE","27425456","26576975","7473091","3.67",,
"2026-07-15","JPM","JPMorgan Chase & Co.","NYSE","29481916","26871351","11219796","2.63",,
"2026-07-15","KKR","KKR & Co. Inc.","NYSE","15305280","15642821","3488075","4.39",,
"2026-07-15","KLAC","KLA Corporation Common Stock","NNM","27939763","34375617","13773473","2.03",,
"2026-07-15","KMI","Kinder Morgan, Inc.","NYSE","45318354","44200134","7559105","6.00",,
"2026-07-15","KO","Coca-Cola Company","NYSE","47770310","49570664","16176522","2.95",,
"2026-07-15","LIN","Linde plc Ordinary Shares","NNM","6538380","6565651","2021328","3.23",,
"2026-07-15","LLY","Eli Lilly & Co.","NYSE","10278892","9353153","2527511","4.07",,
"2026-07-15","LMT","Lockheed Martin Corp.","NYSE","3113955","3508118","927105","3.36",,
"2026-07-15","LOW","Lowe's Companies Inc.","NYSE","11089170","10033932","2690869","4.12",,
"2026-07-15","LRCX","Lam Research Corporation Commo","NNM","29520485","28314664","12261057","2.41",,
"2026-07-15","MA","Mastercard Incorporated","NYSE","9060825","7749084","3191741","2.84",,
"2026-07-15","MAR","Marriott International Class A","NNM","5005551","5441815","1433684","3.49",,
"2026-07-15","MCD","McDonald's Corporation","NYSE","11465084","10976120","4658741","2.46",,
"2026-07-15","MCK","McKesson Corporation","NYSE","3878060","4117777","941580","4.12",,
"2026-07-15","MCO","Moody's Corporation","NYSE","3187463","2958381","738038","4.32",,
"2026-07-15","MDLZ","Mondelez International, Inc. C","NNM","33740434","36385509","8266995","4.08",,
"2026-07-15","MDT","Medtronic plc","NYSE","19025990","19087345","7779714","2.45",,
"2026-07-15","META","Meta Platforms, Inc. Class A C","NNM","37847633","34489980","23552375","1.61",,
"2026-07-15","MMM","3M Company","NYSE","10945314","9794330","2519919","4.34",,
"2026-07-15","MNST","Monster Beverage Corporation","NNM","18659100","20118217","5201447","3.59",,
"2026-07-15","MO","Altria Group, Inc.","NYSE","53134147","51448610","6175621","8.60",,
"2026-07-15","MPC","MARATHON PETROLEUM CORPORATION","NYSE","6412255","7290864","2013578","3.18",,
"2026-07-15","MPWR","Monolithic Power Systems, Inc.","NNM","2456955","2214362","919274","2.67",,
"2026-07-15","MRK","Merck & Co., Inc.","NYSE","29359028","31381267","8575599","3.42",,
"2026-07-15","MRSH","Marsh","NYSE","6737059","6738340","2286044","2.95",,
"2026-07-15","MRVL","Marvell Technology, Inc. Commo","NNM","32479302","34082367","26559116","1.22",,
"2026-07-15","MS","Morgan Stanley","NYSE","17224493","17686436","5493832","3.14",,
"2026-07-15","MSFT","Microsoft Corporation Common S","NNM","92373474","89063316","32422509","2.85",,
"2026-07-15","MSI","Motorola Solutions, Inc. New","NYSE","3471505","3667472","801935","4.33",,
"2026-07-15","MU","Micron Technology, Inc. Common","NNM","36211849","31669690","43382203","1.00",,
"2026-07-15","NEE","NextEra Energy, Inc.","NYSE","51979231","58006960","10924397","4.76",,
"2026-07-15","NEM","Newmont Corporation","NYSE","19917795","19486635","6825057","2.92",,
"2026-07-15","NET","Cloudflare, Inc. Class A commo","NYSE","9834475","9277677","3169257","3.10",,
"2026-07-15","NFLX","Netflix, Inc. Common Stock","NNM","99746573","104117446","39050525","2.55",,
"2026-07-15","NKE","Nike, Inc.","NYSE","63943595","72292448","25942006","2.46",,
"2026-07-15","NOC","Northrop Grumman Corp.","NYSE","2324381","2356082","884681","2.63",,
"2026-07-15","NOW","SERVICENOW, INC.","NYSE","55711860","62126642","17961133","3.10",,
"2026-07-15","NSC","Norfolk Southern Corp.","NYSE","8266038","8529961","836833","9.88",,
"2026-07-15","NVDA","NVIDIA Corporation Common Stoc","NNM","324052767","310126785","131174356","2.47",,
"2026-07-15","O","Realty Income Corporation","NYSE","40024135","43482417","5532011","7.24",,
"2026-07-15","ORCL","Oracle Corp","NYSE","50068756","41966703","43167418","1.16",,
"2026-07-15","ORLY","O'Reilly Automotive, Inc. Comm","NNM","23003971","23671350","9082004","2.53",,
"2026-07-15","PANW","Palo Alto Networks, Inc. Commo","NNM","20423492","25002502","7228923","2.83",,
"2026-07-15","PCAR","PACCAR Inc. Common Stock","NNM","14875664","15104358","2831188","5.25",,
"2026-07-15","PEP","PepsiCo, Inc. Common Stock","NNM","32637580","33304413","9939243","3.28",,
"2026-07-15","PFE","Pfizer Inc.","NYSE","163820439","163578117","42807581","3.83",,
"2026-07-15","PG","Procter & Gamble Company","NYSE","23118701","23954411","9137032","2.53",,
"2026-07-15","PGR","Progressive Corporation","NYSE","9609478","7791620","3213213","2.99",,
"2026-07-15","PH","Parker-Hannifin Corporation","NYSE","1453850","1595703","510933","2.85",,
"2026-07-15","PLD","PROLOGIS, INC.","NYSE","13453134","13048598","3403972","3.95",,
"2026-07-15","PLTR","Palantir Technologies Inc. Cla","NNM","77877652","87264219","42481966","1.83",,
"2026-07-15","PM","Philip Morris International In","NYSE","17496016","18203066","4428823","3.95",,
"2026-07-15","PNC","PNC Financial Services Group","NYSE","6700310","7662068","2245445","2.98",,
"2026-07-15","PSX","PHILLIPS 66","NYSE","7929673","8062970","2637537","3.01",,
"2026-07-15","PWR","Quanta Services, Inc.","NYSE","3171042","3337307","1009271","3.14",,
"2026-07-15","QCOM","QUALCOMM Incorporated Common S","NNM","36152231","40203445","13743214","2.63",,
"2026-07-15","RCL","Royal Caribbean Group","NYSE","13080319","12701856","2208807","5.92",,
"2026-07-15","REGN","Regeneron Pharmaceuticals, Inc","NNM","3501203","3494420","741224","4.72",,
"2026-07-15","ROST","Ross Stores, Inc. Common Stock","NNM","10265464","10781855","2397707","4.28",,
"2026-07-15","RSG","Republic Services Inc.","NYSE","3490272","3683360","1248676","2.80",,
"2026-07-15","RTX","RTX Corporation","NYSE","17070096","16114183","4227583","4.04",,
"2026-07-15","SBUX","Starbucks Corporation Common S","NNM","46903610","48192060","6328662","7.41",,
"2026-07-15","SCCO","Southern Copper Corporation","NYSE","11023738","11666779","1047421","10.52",,
"2026-07-15","SCHW","The Charles Schwab Corporation","NYSE","22669193","25024929","8451705","2.68",,
"2026-07-15","SHW","The Sherwin-Williams Company","NYSE","6781104","7896285","1945624","3.49",,
"2026-07-15","SNDK","Sandisk Corporation Common Sto","NNM","7857690","7197631","12970416","1.00",,
"2026-07-15","SNOW","Snowflake Inc.","NYSE","21703645","23049651","4856170","4.47",,
"2026-07-15","SNPS","Synopsys, Inc. Common Stock","NNM","5608882","5418434","1348593","4.16",,
"2026-07-15","SO","The Southern Company","NYSE","36593870","37411093","4336965","8.44",,
"2026-07-15","SPCX","Space Exploration Technologies","NNM","165048407","111298613","75797552","2.18",,
"2026-07-15","SPG","Simon Property Group, Inc.","NYSE","10230095","10848176","1823386","5.61",,
"2026-07-15","SPGI","S&P Global Inc.","NYSE","5061368","3437187","2257509","2.24",,
"2026-07-15","SYK","Stryker Corporation","NYSE","7029895","6924236","2622653","2.68",,
"2026-07-15","T","AT&T Inc.","NYSE","107643650","125702888","80586115","1.34",,
"2026-07-15","TDG","TransDigm Group Incorporated","NYSE","1073290","1146271","332164","3.23",,
"2026-07-15","TFC","Truist Financial Corporation","NYSE","30042045","33234006","7208387","4.17",,
"2026-07-15","TGT","Target Corporation","NYSE","20099170","18658100","4302648","4.67",,
"2026-07-15","TJX","TJX Companies, Inc. (The)","NYSE","17974454","16856747","5105538","3.52",,
"2026-07-15","TMO","Thermo Fisher Scientific, Inc.","NYSE","5298322","5351535","1778419","2.98",,
"2026-07-15","TMUS","T-Mobile US, Inc. Common Stock","NNM","22533542","20010780","4653134","4.84",,
"2026-07-15","TRV","The Travelers Companies, Inc.","NYSE","6552038","7946226","1495783","4.38",,
"2026-07-15","TSLA","Tesla, Inc. Common Stock","NNM","70646375","79109257","39663962","1.78",,
"2026-07-15","TXN","Texas Instruments Incorporated","NNM","15763842","16881127","6929280","2.27",,
"2026-07-15","UBER","Uber Technologies, Inc.","NYSE","51841219","56087568","13549632","3.83",,
"2026-07-15","UNH","UNITEDHEALTH GROUP INCORPORATE","NYSE","17338297","18410503","5008517","3.46",,
"2026-07-15","UNP","Union Pacific Corp.","NYSE","28233358","28484157","2259844","12.49",,
"2026-07-15","UPS","United Parcel Service, Inc. Cl","NYSE","24444387","23118697","3882627","6.30",,
"2026-07-15","URI","United Rentals, Inc.","NYSE","1402901","1494589","368840","3.80",,
"2026-07-15","USB","U.S. Bancorp","NYSE","24772569","23654933","7220824","3.43",,
"2026-07-15","V","VISA Inc.","NYSE","23581970","20676753","8877106","2.66",,
"2026-07-15","VLO","Valero Energy Corporation","NYSE","10973199","10378936","2790570","3.93",,
"2026-07-15","VRT","Vertiv Holdings Co Class A Com","NYSE","11209855","14478165","4710912","2.38",,
"2026-07-15","VRTX","Vertex Pharmaceuticals Incorpo","NNM","4986691","4938472","1607817","3.10",,
"2026-07-15","VZ","Verizon Communications","NYSE","85680317","94985050","35055586","2.44",,
"2026-07-15","WBD","Warner Bros. Discovery, Inc. S","NNM","64955283","74390174","18265486","3.56",,
"2026-07-15","WDC","Western Digital Corporation Co","NNM","23258520","22377149","6771710","3.43",,
"2026-07-15","WELL","Welltower Inc.","NYSE","19065952","19373177","2844286","6.70",,
"2026-07-15","WFC","Wells Fargo & Co.","NYSE","28993166","28597263","16545703","1.75",,
"2026-07-15","WM","Waste Management, Inc.","NYSE","6219339","6359537","1660937","3.74",,
"2026-07-15","WMB","Williams Companies Inc.","NYSE","20455181","24517221","6411214","3.19",,
"2026-07-15","WMT","Walmart Inc. Common Stock","NNM","74400164","83880603","21810772","3.41",,
"2026-07-15","XOM","ExxonMobil Holdings Corporatio","NYSE","42688964","37809438","14514465","2.94",,
"2026-06-30","AAPL","Apple Inc. Common Stock","NNM","140526320","144248476","81121306","1.73",,
"2026-06-30","ABBV","ABBVIE INC.","NYSE","21899078","23446826","12548298","1.75",,
"2026-06-30","ABNB","Airbnb, Inc. Class A Common St","NNM","14889750","14634622","4324092","3.44",,
"2026-06-30","ABT","Abbott Laboratories","NYSE","23387895","21974266","15812969","1.48",,
"2026-06-30","ADBE","Adobe Inc. Common Stock","NNM","19612201","20892296","8435374","2.32",,
"2026-06-30","ADI","Analog Devices, Inc. Common St","NNM","12030161","12047454","6602822","1.82",,
"2026-06-30","ADP","Automatic Data Processing, Inc","NNM","14867435","15982286","3635933","4.09",,
"2026-06-30","AEP","American Electric Power Compan","NNM","36014039","33585166","7008017","5.14",,
"2026-06-30","AFL","Aflac Inc.","NYSE","12583956","10638442","3247885","3.87",,
"2026-06-30","AJG","Arthur J. Gallagher & Co.","NYSE","6819347","6873982","2029981","3.36",,
"2026-06-30","ALL","The Allstate Corporation","NYSE","8241088","8531077","2324061","3.55",,
"2026-06-30","AMAT","Applied Materials, Inc. Common","NNM","19913996","21911355","14550295","1.37",,
"2026-06-30","AMD","Advanced Micro Devices, Inc. C","NNM","41583210","46762536","31906834","1.30",,
"2026-06-30","AMGN","Amgen Inc. Common Stock","NNM","12870865","12200158","3271795","3.93",,
"2026-06-30","AMT","American Tower Corporation","NYSE","7656891","8952567","3993208","1.92",,
"2026-06-30","AMZN","Amazon.com, Inc. Common Stock","NNM","100349673","98953140","81635599","1.23",,
"2026-06-30","ANET","Arista Networks","NYSE","21632457","20199469","8797976","2.46",,
"2026-06-30","AON","Aon plc Class A","NYSE","3695856","3590630","2301446","1.61",,
"2026-06-30","APD","Air Products & Chemicals, Inc.","NYSE","4030709","3151575","1960346","2.06",,
"2026-06-30","APH","Amphenol Corporation","NYSE","15988270","17223423","9797822","1.63",,
"2026-06-30","APO","Apollo Global Management, Inc.","NYSE","31282725","30994588","5622137","5.56",,
"2026-06-30","APP","Applovin Corporation Class A C","NNM","12114286","12847141","5861865","2.07",,
"2026-06-30","AVGO","Broadcom Inc. Common Stock","NNM","70123497","61482385","31423228","2.23",,
"2026-06-30","AXP","American Express Company","NYSE","10839567","12100785","3688176","2.94",,
"2026-06-30","BA","Boeing Company","NYSE","13625059","14927432","6002198","2.27",,
"2026-06-30","BAC","Bank of America Corporation","NYSE","90912451","101431011","39607483","2.30",,
"2026-06-30","BKNG","Booking Holdings Inc. Common S","NNM","29767945","25289823","10034563","2.97",,
"2026-06-30","BLK","Blackrock, Inc.","NYSE","2073854","2009447","1054346","1.97",,
"2026-06-30","BMY","Bristol-Myers Squibb Co.","NYSE","40531289","39595308","16383235","2.47",,
"2026-06-30","BNY","Bank of New York Mellon Corpor","NYSE","7562786","9989818","5181617","1.46",,
"2026-06-30","BRKA","Berkshire Hathaway Inc.","NYSE","168","227","289","1.00",,
"2026-06-30","BRKB","BERKSHIRE HATHAWAY Class B","NYSE","12987527","12490426","5927594","2.19",,
"2026-06-30","BSX","Boston Scientific Corp.","NYSE","27938624","29750309","23398673","1.19",,
"2026-06-30","BX","Blackstone Inc.","NYSE","23138068","20206489","6276935","3.69",,
"2026-06-30","C","Citigroup Inc.","NYSE","27205962","32496234","15961765","1.70",,
"2026-06-30","CAT","Caterpillar Inc.","NYSE","9052419","8445334","4862881","1.86",,
"2026-06-30","CDNS","Cadence Design Systems, Inc. C","NNM","6034189","4919518","2964614","2.04",,
"2026-06-30","CEG","Constellation Energy Corporati","NNM","12153531","11380943","3840047","3.16",,
"2026-06-30","CI","The Cigna Group","NYSE","6226238","7333399","1754808","3.55",,
"2026-06-30","CL","Colgate-Palmolive Company","NYSE","17529142","20530776","6122523","2.86",,
"2026-06-30","CMCSA","Comcast Corporation Class A Co","NNM","88032735","89134254","52851273","1.67",,
"2026-06-30","CME","CME Group Inc. Class A Common","NNM","6011422","5212475","4845209","1.24",,
"2026-06-30","CMI","Cummins Inc.","NYSE","2457427","2564536","1482153","1.66",,
"2026-06-30","COF","Capital One Financial","NYSE","11748005","10957715","5129502","2.29",,
"2026-06-30","COP","ConocoPhillips","NYSE","19181879","23943572","9480490","2.02",,
"2026-06-30","COST","Costco Wholesale Corporation C","NNM","7284892","7837886","2985147","2.44",,
"2026-06-30","CRM","Salesforce, Inc.","NYSE","50636166","59074414","20763991","2.44",,
"2026-06-30","CRWD","CrowdStrike Holdings, Inc. Cla","NNM","7135732","7723613","3189043","2.24",,
"2026-06-30","CSCO","Cisco Systems, Inc. Common Sto","NNM","53800162","61784477","28267457","1.90",,
"2026-06-30","CSX","CSX Corporation Common Stock","NNM","38966330","40778038","13160379","2.96",,
"2026-06-30","CTAS","Cintas Corporation Common Stoc","NNM","11929658","12114519","2199963","5.42",,
"2026-06-30","CVNA","Carvana Co.","NYSE","73327814","74845724","13609901","5.39",,
"2026-06-30","CVS","CVS HEALTH CORPORATION","NYSE","19938997","23194154","8647548","2.31",,
"2026-06-30","CVX","Chevron Corporation","NYSE","18851523","21583655","11183942","1.69",,
"2026-06-30","D","Dominion Energy, Inc Common St","NYSE","26996519","26078261","7006330","3.85",,
"2026-06-30","DASH","DoorDash, Inc. Class A Common","NNM","21383277","19108102","5813119","3.68",,
"2026-06-30","DDOG","Datadog, Inc. Class A Common S","NNM","14725487","14614591","4868093","3.02",,
"2026-06-30","DE","Deere & Company","NYSE","7114332","6338522","1380763","5.15",,
"2026-06-30","DELL","Dell Technologies Inc.","NYSE","12975131","15809739","8847352","1.47",,
"2026-06-30","DHR","Danaher Corporation","NYSE","10858205","11493085","4544908","2.39",,
"2026-06-30","DIS","The Walt Disney Company","NYSE","23782253","24143547","13799975","1.72",,
"2026-06-30","DLR","Digital Realty Trust, Inc.","NYSE","8056159","8084831","4126568","1.95",,
"2026-06-30","DUK","Duke Energy Corporation","NYSE","17983595","15596378","4272681","4.21",,
"2026-06-30","ECL","Ecolab, Inc.","NYSE","3615944","3661554","2024185","1.79",,
"2026-06-30","ELV","Elevance Health, Inc.","NYSE","6009556","6281369","1835606","3.27",,
"2026-06-30","EMR","Emerson Electric Co.","NYSE","11594899","12095202","3484211","3.33",,
"2026-06-30","EOG","EOG Resources, Inc.","NYSE","18957813","18459404","5307223","3.57",,
"2026-06-30","EPD","Enterprise Products Partners L","NYSE","19463783","16462696","3283573","5.93",,
"2026-06-30","EQIX","Equinix, Inc. Common Stock REI","NNM","1773603","1891662","780917","2.27",,
"2026-06-30","FCX","Freeport-McMoran Inc.","NYSE","30884821","30989259","15671861","1.97",,
"2026-06-30","FDX","FedEx Corporation","NYSE","5668738","4949004","2939223","1.93",,
"2026-06-30","FTNT","Fortinet, Inc. Common Stock","NNM","15056605","18802691","7595492","1.98",,
"2026-06-30","GD","General Dynamics Corporation","NYSE","3141061","3057023","1677799","1.87",,
"2026-06-30","GE","GE Aerospace","NYSE","12927498","13943685","6153121","2.10",,
"2026-06-30","GEV","GE Vernova Inc.","NYSE","11681775","10538288","3457014","3.38",,
"2026-06-30","GILD","Gilead Sciences, Inc. Common S","NNM","25484358","23861932","9596162","2.66",,
"2026-06-30","GLW","Corning Incorporated","NYSE","20518605","23762888","22124516","1.00",,
"2026-06-30","GM","General Motors Company","NYSE","26945999","22767301","10226594","2.63",,
"2026-06-30","GOOG","Alphabet Inc. Class C Capital","NNM","58492586","52717958","29363403","1.99",,
"2026-06-30","GOOGL","Alphabet Inc. Class A Common S","NNM","85860436","89840649","45120590","1.90",,
"2026-06-30","GS","Goldman Sachs Group Inc.","NYSE","6482001","6842221","2554897","2.54",,
"2026-06-30","GWW","W.W. Grainger, Inc.","NYSE","1295370","1312019","488609","2.65",,
"2026-06-30","HCA","HCA Healthcare, Inc.","NYSE","5354923","5214285","1540993","3.47",,
"2026-06-30","HD","Home Depot, Inc.","NYSE","13269053","13518051","6282274","2.11",,
"2026-06-30","HLT","Hilton Worldwide Holdings Inc.","NYSE","5149033","6308426","3385843","1.52",,
"2026-06-30","HON","Honeywell International Inc. C","NNM","11623011","19342363","4092252","2.84","S",
"2026-06-30","HONA","Honeywell Aerospace Inc. Commo","NNM","10574095","0","1780211","5.94",,
"2026-06-30","HOOD","Robinhood Markets, Inc. Class","NNM","37497084","37308869","34670649","1.08",,
"2026-06-30","HPE","Hewlett Packard Enterprise Com","NYSE","67772233","76148332","27466779","2.47",,
"2026-06-30","HWM","Howmet Aerospace Inc.","NYSE","7839248","9257258","4999476","1.57",,
"2026-06-30","IBKR","Interactive Brokers Group, Inc","NNM","11389018","14174552","4920499","2.31",,
"2026-06-30","IBM","International Business Machine","NYSE","34277714","29937511","9270806","3.70",,
